,Query,Cosine Similarity
3392,cancer blogs,0.27274585
3393,stop runny nose,0.2726841
3394,i have a cough,0.27257025
3395,do i need antibiotics,0.27247974
3396,whiplash treatment,0.27247044
3397,signs and symptoms of pneumonia,0.27246636
3398,lingering cold,0.27246636
3399,green mucus,0.27237695
3400,germs,0.2723429
3401,free dental clinics,0.2723382
3402,cmv virus,0.2722777
3403,common cold symptoms,0.27226552
3404,advil cold and sinus,0.27224553
3405,nursing shirts,0.2722109
3406,osteopathy,0.27219588
3407,b braun medical,0.2721791
3408,frequent diarrhea,0.27212313
3409,rsv symptoms,0.2720598
3410,symptoms of pneumonia,0.27205032
3411,pollen season uk,0.27202055
3412,health care reform bill summary,0.27199465
3413,hiv medications,0.27197137
3414,polio,0.27185404
3415,chronic uti,0.27173078
3416,mild concussion,0.2717175
3417,ibd,0.27170014
3418,postmenopausal,0.27167177
3419,gp surgery,0.2716614
3420,inequalities in health,0.2716415
3421,health games,0.2716123
3422,mucus plug discharge,0.27155575
3423,rotavirus,0.2715041
3424,elderly care,0.27150336
3425,virus facts,0.2714612
3426,dr oz 3 day detox,0.27142358
3427,ibs treatment,0.27142042
3428,covid cold symptoms,0.27131453
3429,best treatment for,0.27124017
3430,beth israel deaconess medical center,0.2711558
3431,osteo arthritis,0.27115124
3432,baby vomiting,0.27111435
3433,cellulitis contagious,0.2710985
3434,malaria pills,0.27107066
3435,swollen,0.27105144
3436,infected finger,0.27100545
3437,how long is croup contagious,0.27099723
3438,sexually transmitted diseases pictures,0.2709937
3439,imagine doctor,0.27098033
3440,herpes vaccine,0.27096143
3441,get rid of hayfever,0.2709303
3442,an mri,0.270899
3443,academy of pediatrics,0.27083707
3444,ebv virus,0.27078968
3445,doctors in training,0.27077556
3446,female discharge,0.2705854
3447,b12 shot,0.27057314
3448,sneezing pregnancy,0.27056855
3449,baby chesty cough,0.27049994
3450,encephalitis symptoms,0.27049446
3451,the mayo clinic diet,0.27046037
3452,doctor who a christmas carol,0.2704555
3453,hiv aids,0.27044415
3454,motion sickness,0.2704416
3455,puppy vaccinations,0.27042386
3456,doctor who christmas carol,0.2704231
3457,computer doctor,0.27042192
3458,pleurisy,0.27039152
3459,antibiotics advert,0.27036893
3460,black vomit,0.27035934
3461,geriatric medicine,0.27031887
3462,gall bladder infection,0.27031446
3463,sexual health,0.27029377
3464,urinary tract infection treatment,0.27029365
3465,american diabetes association,0.2702722
3466,transfusion,0.27027154
3467,chest mucus,0.2702588
3468,laxative,0.27025002
3469,is hepatitis c contagious,0.27024257
3470,keep sneezing,0.27024034
3471,ssri discontinuation syndrome,0.27019438
3472,how to tell if you have a fever,0.2701904
3473,hepatitis b vaccine,0.27016824
3474,b12 injections,0.27010405
3475,london pollen,0.27005386
3476,bowel cancer,0.2698973
3477,doctor patient confidentiality,0.26985055
3478,my gp,0.2698233
3479,cough syrup for babies,0.26980972
3480,nose bleed,0.26980382
3481,allergic rhinitis,0.26977143
3482,anaesthesia,0.26967612
3483,stop a tickly cough,0.26966655
3484,irritable bowel,0.2696581
3485,antidepressants uk,0.26964822
3486,type one diabetes,0.26963785
3487,male urinary tract infection,0.26961595
3488,day night nurse,0.26960576
3489,beconase nasal spray,0.2696013
3490,in medical terms,0.2695852
3491,runny nose sore throat,0.26958245
3492,dry tickly cough,0.26955163
3493,doctor finder,0.2694673
3494,bubonic plague pictures,0.26944897
3495,metastatic,0.26940235
3496,fuck cancer,0.26937503
3497,aids facts,0.26936296
3498,vomiting in children,0.2692003
3499,skin clinic,0.26912344
3500,prophylactic antibiotics,0.2691105
3501,halls cough drops,0.2690565
3502,dog with diarrhea,0.26905465
3503,diverticulitis,0.2689793
3504,hayfever eye drops,0.26897848
3505,sore throats,0.2689256
3506,allergy,0.26891628
3507,telehealth,0.26889703
3508,night nurse,0.26884276
3509,random nose bleeds,0.26884115
3510,amoebic dysentery,0.26883107
3511,hep b vaccine schedule,0.2687801
3512,runny nose dog,0.26876286
3513,lung problems,0.2687202
3514,the mumps,0.2687085
3515,fresenius dialysis,0.2685965
3516,nursing salary,0.26838297
3517,journal of experimental medicine,0.26837242
3518,cdc zombie,0.26835218
3519,knee problems,0.2683481
3520,nurse porn,0.26834464
3521,doctors note template,0.26833352
3522,bacterial infection symptoms,0.26828432
3523,dog arthritis,0.26826566
3524,cdc zombies,0.2682608
3525,vaccines and autism,0.26821166
3526,is eczema contagious,0.26819962
3527,medical imaging,0.26817963
3528,nasal cannula,0.26813662
3529,tumors,0.26811013
3530,adaptive immunity,0.26810116
3531,medical logos,0.2680182
3532,baby diarrhea,0.2678793
3533,medical residency,0.26786715
3534,pure health,0.26785445
3535,medication for,0.26784024
3536,tb treatment,0.2677061
3537,baby with cold,0.26761696
3538,steroid nasal spray,0.26753995
3539,diagnose symptoms,0.26749343
3540,norovirus in babies,0.26748705
3541,hpv vaccination,0.26733124
3542,diabetes mellitus,0.2672804
3543,liver inflammation,0.2672283
3544,hepatitis b virus,0.2672223
3545,bv treatment,0.26719746
3546,nurse educator,0.26719424
3547,coronavirus test,0.26714635
3548,pneumonia symptoms in adults,0.26714405
3549,gallstones,0.26707694
3550,what is crohns disease,0.26707128
3551,anosmia coronavirus,0.26703966
3552,hiv positive,0.266981
3553,diabetes information,0.26697063
3554,us surgeon general,0.26687264
3555,helicobacter,0.26685348
3556,registered nurse jobs,0.26680404
3557,radiology assistant,0.26680154
3558,medical consent form,0.266769
3559,chesty cough medicine,0.2667563
3560,can pharmacists prescribe antibiotics,0.26670662
3561,health and safety legislation,0.26662785
3562,cough sore throat,0.26659226
3563,throat jobs,0.26658964
3564,norovirus and pregnancy,0.26657492
3565,nursing theory,0.26655063
3566,norovirus incubation,0.26652193
3567,measles vaccine,0.2664802
3568,chest congestion,0.26647556
3569,diabetes protocol,0.26637107
3570,staph infections,0.26634568
3571,a dental,0.26626724
3572,is norovirus airborne,0.26623848
3573,wisdom tooth,0.26621592
3574,blepharitis treatment,0.26619512
3575,how to become a paramedic,0.26619124
3576,nursing quotes,0.26610163
3577,thyroid scan,0.26609823
3578,stop sneezing,0.26605165
3579,terminal cancer,0.26601237
3580,medical instruments,0.26596156
3581,brown discharge,0.2659372
3582,thrush infection,0.26589552
3583,diseases caused by bacteria,0.26588166
3584,mris,0.26586023
3585,fda drugs,0.26584986
3586,respiratory arrest,0.26576212
3587,amniotic fluid,0.26576078
3588,types of antibiotics,0.2657086
3589,bbc weather pollen count,0.2657021
3590,amature surgeon,0.26569533
3591,prescribe,0.26567405
3592,headache and sore throat,0.26567006
3593,lump in throat,0.2656644
3594,antibiotics for sinus infection,0.26560682
3595,newborn has a cold,0.26554605
3596,internet health,0.26552832
3597,psychiatric disorders,0.26552284
3598,coronavirus dizziness,0.26549807
3599,charge nurse,0.2654799
3600,coughing after eating,0.26547527
3601,health band,0.2654708
3602,is 39 a high fever,0.2654557
3603,stop diarrhea,0.265363
3604,over the counter uti medicine,0.2652156
3605,herpes virus,0.26517445
3606,e coli symptoms,0.2651648
3607,red rash,0.26511264
3608,symptoms of colitis,0.2650777
3609,bug world liverpool,0.26506418
3610,rheumatoid factor,0.2649906
3611,allergic,0.26497373
3612,digital health,0.26494765
3613,covid19 update,0.26490468
3614,myalgic encephalomyelitis,0.26487005
3615,natural antibiotics,0.26480395
3616,deadliest virus,0.26479113
3617,psychiatric,0.26477206
3618,salk vaccine,0.2647563
3619,how do you catch pneumonia,0.2647527
3620,oral cancer,0.26471883
3621,crohns disease symptoms,0.26468867
3622,cough when pregnant,0.26467514
3623,advil,0.2646674
3624,gardasil vaccine,0.26466283
3625,chlamydia,0.26464048
3626,headaches and nosebleeds,0.26461738
3627,symptoms,0.26455414
3628,paracetamol for cold,0.2645343
3629,becoming a doctor,0.26445705
3630,what is health,0.2644272
3631,abc homeopathy,0.26419204
3632,a carer,0.26419073
3633,rotavirus in adults,0.264188
3634,nurses shoes,0.26414505
3635,medical physicist,0.26409557
3636,e coli,0.263951
3637,is there a cure for aids,0.26391172
3638,schizoaffective disorder,0.2638743
3639,tonsilitus,0.26385868
3640,constant runny nose clear liquid,0.2638529
3641,coronavirus headache,0.26383576
3642,b12 injection,0.26381028
3643,nauseous,0.26379782
3644,remedy for cough,0.26373446
3645,out of hours doctor,0.26371846
3646,vicks nasal spray,0.26371384
3647,antibiotic for sinus infection,0.26370966
3648,long covid fatigue,0.26366502
3649,norovirus treatment,0.26361924
3650,dr joseph mercola,0.26358116
3651,saline,0.26355177
3652,signs of aids,0.263431
3653,schizophrenia research,0.26340318
3654,be patient,0.26335943
3655,legionella,0.26329762
3656,sinus,0.26328266
3657,gum abscess,0.26322997
3658,stomach bug,0.2632291
3659,vomitting,0.26319376
3660,blowing nose,0.26316
3661,tonsils,0.26315027
3662,health inequalities,0.2631248
3663,antibacterial,0.2630617
3664,stop a runny nose,0.2629972
3665,coronavirus treatment,0.26284018
3666,mrsa treatment,0.26280898
3667,allergy relief,0.26278114
3668,disease definition,0.26277557
3669,phlegm cough,0.26275355
3670,medication dictionary,0.26274902
3671,why do i keep getting colds,0.26273665
3672,for pregnancy,0.26271123
3673,breathing problems,0.26266384
3674,what is a high fever,0.26259172
3675,mob doctor,0.26256412
3676,night nurse capsules,0.26254553
3677,lupus diagnosis,0.26251924
3678,acute gastritis,0.26251346
3679,antibiotics for strep throat,0.26249057
3680,naked nurse,0.26246142
3681,throat spray,0.26241106
3682,erotic clinic,0.26239866
3683,edema,0.26239568
3684,spinal arthritis,0.26232287
3685,nursing philosophy,0.26231804
3686,bacterial,0.2623132
3687,what temperature is a fever,0.2623013
3688,hayfever spray,0.2622972
3689,psoas abscess,0.26225102
3690,chemo,0.26224685
3691,skn clinic,0.26223794
3692,colostomy care,0.26222986
3693,oncology,0.26217848
3694,i have a sore throat,0.2621439
3695,beta strep,0.2621128
3696,medical school interview questions,0.26211125
3697,body ache,0.26206195
3698,general dentistry,0.26186547
3699,yellow mucus,0.2618555
3700,ambulatory,0.2618183
3701,droopy eyelid,0.26180786
3702,national kidney foundation,0.26176992
3703,get rid of cold fast,0.26174957
3704,dog vaccinations,0.26174152
3705,dtp vaccine,0.26169997
3706,signs of arthritis,0.2616217
3707,aspartame cancer,0.26160982
3708,american osteopathic association,0.26160452
3709,bubonic plague facts,0.26155806
3710,adult chicken pox,0.2615244
3711,pre diabetes,0.26150322
3712,neonatal nursing,0.2614898
3713,kidney disease,0.26146793
3714,child vomiting,0.26146168
3715,uterine infection,0.26143226
3716,coronavirus live,0.26142606
3717,medical alert necklace,0.26136315
3718,virus going around,0.26135752
3719,cold remedy,0.26131994
3720,transcultural nursing,0.26130778
3721,meningitis rash,0.2612587
3722,your throat,0.26125222
3723,keep having nose bleeds,0.26123643
3724,hpv vaccine,0.26121995
3725,what is nursing,0.26120853
3726,chronic depression,0.2612027
3727,a dentist,0.2611952
3728,colon detox,0.26116124
3729,skin infections,0.26107553
3730,yellow fever symptoms,0.26106656
3731,laxative abuse,0.26103204
3732,cns lymphoma,0.26100844
3733,childhood asthma,0.26095495
3734,autism diagnosis,0.26094243
3735,hiv pictures,0.26092285
3736,antiviral face mask,0.26091048
3737,prescription medications,0.26089135
3738,nasal cavity,0.26087335
3739,diabetes type,0.26086187
3740,cure for hiv,0.26083982
3741,symptom diagnosis,0.26083195
3742,vibrant health,0.2608314
3743,nursing necklace,0.2608279
3744,wellness program,0.26079905
3745,surgery,0.260759
3746,mucus plug pregnancy,0.260724
3747,coronavirus cases,0.2607026
3748,what does the mucus plug look like,0.26069903
3749,hiv tests,0.26064578
3750,types of arthritis,0.2605886
3751,mad cow disease symptoms,0.26056206
3752,chiropractic school,0.26052672
3753,royal pains,0.2605073
3754,infected cut,0.26049316
3755,common cold remedies,0.2604776
3756,aneurin bevan health board,0.2604556
3757,gastrointestinal disorders,0.26044488
3758,is shingles contagious,0.26043084
3759,measles pictures,0.2604199
3760,lung transplant,0.26039028
3761,head concussion,0.26037264
3762,typhoid fever symptoms,0.26028472
3763,nose surgery,0.26027602
3764,spleen cancer,0.26023346
3765,cough medicine for babies,0.26011977
3766,medical ethics,0.26010835
3767,skin infection,0.26008108
3768,amoxicillin allergy,0.26003236
3769,the coming depression,0.25998294
3770,vaginal infections,0.25997746
3771,pleural fluid,0.25997093
3772,constant diarrhea,0.2599675
3773,rabies virus,0.25996304
3774,morbidity,0.25990853
3775,hospital bag checklist,0.2598852
3776,cancer journal,0.25976062
3777,gout medicine,0.25962234
3778,hiv rash,0.25960493
3779,best hayfever tablets,0.25957766
3780,breast cancer forum,0.25953865
3781,foot doctor,0.2595282
3782,a rash,0.25951126
3783,norovirus in pregnancy,0.25942278
3784,moderna vaccine,0.25940472
3785,respiratory symptoms,0.25939214
3786,staph infection,0.2593562
3787,norovirus prevention,0.2592876
3788,oral hygiene,0.25928068
3789,best antihistamine,0.25927186
3790,masters in nursing,0.25923395
3791,treatments for,0.2592074
3792,neurosurgeon,0.259192
3793,how do you get meningitis,0.25917026
3794,kidney health,0.25913236
3795,pregnant women coronavirus,0.25909987
3796,hib vaccine,0.258999
3797,can a pharmacist prescribe antibiotics,0.2589981
3798,language disorders,0.25884426
3799,symptoms of scarlet fever in adults,0.25881246
3800,chicken pox treatment,0.25880098
3801,is laryngitis contagious,0.2587979
3802,croup cough sound,0.25874466
3803,lymphedema,0.25872618
3804,light headed and nauseous,0.2587248
3805,viral infection symptoms,0.25871852
3806,surgery for,0.25864586
3807,afrin nasal spray,0.25863633
3808,nurse jackie season 5,0.2586019
3809,trauma center,0.2586016
3810,herpes medicine,0.2585923
3811,rubella vaccine,0.25855732
3812,streptococcus,0.2585417
3813,spasm,0.25853893
3814,thalidomide babies,0.25848097
3815,sick fat and nearly dead,0.25847915
3816,pain relief,0.25841048
3817,differential diagnosis,0.25839242
3818,interpersonal interaction in health and social care,0.25837645
3819,sarcoidosis disease,0.2583276
3820,paediatric,0.25824893
3821,medical school requirements,0.25823262
3822,sinus infection treatment,0.2582304
3823,diabetics,0.25817746
3824,green vomit,0.25816363
3825,bowens disease,0.25812757
3826,doctor j,0.2581222
3827,medlineplus,0.2579629
3828,what is covid cough like,0.25789654
3829,cancer support groups,0.25788075
3830,cold urticaria,0.25782242
3831,prostate infection,0.25781125
3832,nose bleeds,0.2578084
3833,best laxative,0.25778663
3834,stomach diseases,0.25777718
3835,liver cirrhosis,0.25777626
3836,nursing clothing,0.25777298
3837,crohns diet,0.25776652
3838,the cold,0.25776055
3839,headache and nausea,0.2577577
3840,single measles vaccine,0.25775087
3841,wilson disease,0.2577143
3842,pharmaceutical,0.2576605
3843,medical degree,0.25763237
3844,pharmacy,0.25762898
3845,ms diagnosis,0.2576223
3846,dental nurse jobs,0.25752378
3847,osteopath,0.2574857
3848,practice nurse jobs,0.2573761
3849,lymph glands,0.25737333
3850,injection,0.257334
3851,acute,0.2573123
3852,insulin,0.2572837
3853,mucus in nose,0.257276
3854,hiv drugs,0.25727063
3855,sneezing baby,0.25716123
3856,the coli,0.25715327
3857,throat coat tea,0.2571325
3858,abortion clinic,0.25711042
3859,brain disease,0.2570862
3860,bloody phlegm,0.2570777
3861,mri,0.25702387
3862,lupus rash,0.25695848
3863,e coli in urine,0.25695828
3864,sinuses,0.25694194
3865,coronavirus rash,0.2569112
3866,how to cure,0.25688824
3867,rheumatoid nodules,0.25688678
3868,throwing up blood,0.2568853
3869,osteopathic medicine,0.25687635
3870,my wellness,0.25654942
3871,cough during pregnancy,0.2565273
3872,hospital parking,0.2564385
3873,infant vomiting,0.2563703
3874,wound care,0.2563455
3875,brain abscess,0.2563273
3876,als disease,0.25632006
3877,dog diarrhea,0.25626126
3878,motion sickness patch,0.25620005
3879,dr foster,0.25618196
3880,coronavirus map,0.2561276
3881,child psychiatrist,0.2560595
3882,after botox,0.25605658
3883,can you get norovirus twice,0.25603634
3884,health discounts,0.25584888
3885,doctor who ice warriors,0.25584656
3886,radiation sickness,0.25580892
3887,covid anosmia,0.25579473
3888,love doctor,0.25579405
3889,allergies,0.25571036
3890,wellness programs,0.25571
3891,type i diabetes,0.25569463
3892,is glandular fever contagious,0.2556873
3893,spasms,0.25568447
3894,reverse sneezing,0.25567693
3895,best remedy for cough,0.25560415
3896,dr horrible,0.25559244
3897,tickly throat,0.25555867
3898,preventing diabetes,0.25555408
3899,nausea causes,0.25552714
3900,nursing tops,0.25548637
3901,radiology school,0.2554624
3902,what is bronchitis,0.25543177
3903,covid results,0.25540155
3904,to soothe,0.25539288
3905,back of throat,0.2553928
3906,dysphagia,0.2553907
3907,free dental care,0.2553723
3908,sherwood rise health centre,0.25532562
3909,my dog has diarrhea,0.25531015
3910,organ transplants,0.25530073
3911,pains,0.25529534
3912,my throat,0.25525838
3913,mrsa,0.2552439
3914,antibiotics for uti,0.25523287
3915,mild chicken pox,0.25522736
3916,febrile seizure,0.25522637
3917,oral hpv,0.25515288
3918,general anesthesia,0.25511926
3919,sore throat,0.25510994
3920,best remedy for cold,0.25510472
3921,oral surgery,0.25509742
3922,whipple surgery,0.25507995
3923,for sore throat,0.2550733
3924,medtronic insulin pump,0.25506198
3925,lung association,0.25500777
3926,coronavirus world,0.25498194
3927,clostridium botulinum,0.25495106
3928,croup treatment,0.2549467
3929,dtap vaccine,0.25493118
3930,lymphatic system,0.2549207
3931,wilsons disease,0.25479704
3932,persistent dry cough,0.25476626
3933,secondary syphilis,0.25476402
3934,pig sick,0.25473577
3935,health promotion,0.2547181
3936,add treatment,0.25470626
3937,american psychiatric association,0.25467324
3938,health and safety at work,0.25453123
3939,orthopaedic,0.25452262
3940,mycoplasma infection,0.25450954
3941,sneeze game,0.25449666
3942,nursing salaries,0.25443745
3943,diabetic,0.25436866
3944,weight loss clinics,0.2543664
3945,tay sachs disease,0.25434703
3946,medical bracelet,0.25432387
3947,pharmacist,0.2543192
3948,chronic sore throat,0.254235
3949,nurse jackie season 2,0.25416487
3950,salmonella poisoning,0.2540505
3951,is there a cure,0.2539381
3952,nursing clothes,0.2538993
3953,communication disorders,0.25380865
3954,severe sore throat,0.2537703
3955,a gp,0.25376227
3956,diabetes medications,0.25368652
3957,the treatment,0.2536246
3958,schizophrenia treatment,0.25359443
3959,asthma medication,0.25354975
3960,morgellons disease,0.2534598
3961,kidney diseases,0.2533645
3962,antibiotic for uti,0.25334367
3963,ear nose throat,0.25333637
3964,fibromyalgia,0.25332284
3965,young the giant cough syrup,0.2533206
3966,cancer support,0.25330892
3967,hepatic,0.25328797
3968,osteoarthritis treatment,0.2532814
3969,symptoms of covid,0.2532176
3970,esophageal spasm,0.25307724
3971,how long is norovirus contagious,0.25306678
3972,everyday health,0.25304392
3973,nose spray,0.25301576
3974,medical school admissions,0.25301203
3975,pulmonary ventilation,0.25298393
3976,chicken pox scabs,0.2529783
3977,cmt disease,0.25296786
3978,chicken pox look like,0.25294948
3979,cmv symptoms,0.25294566
3980,careers in nursing,0.25294188
3981,free nurse porn,0.2528832
3982,homeopathic doctors,0.25287414
3983,for dementia,0.2528488
3984,lloyds pharmacy,0.25280333
3985,baby fever temperature,0.25275594
3986,vaginal infection,0.2526653
3987,bad sore throat,0.25264817
3988,norwegian scabies,0.25261295
3989,uti treatment without antibiotics,0.25251105
3990,anesthesia,0.2524582
3991,social determinants of health,0.25233847
3992,nurse jackie season 3,0.2523129
3993,amoxicillin rash,0.25230294
3994,asthma medications,0.25230289
3995,iv therapy,0.2522893
3996,nph insulin,0.2522803
3997,cancer information,0.2522522
3998,black lung,0.25223792
3999,xrays,0.2522049
4000,galpharm hayfever,0.25219923
4001,bowen disease,0.252191
4002,best pain relief,0.25218084
4003,after chemo,0.2521309
4004,administering,0.2521052
4005,cancer july,0.2520852
4006,uti treatment,0.25206667
4007,staph aureus,0.25206357
4008,for diabetics,0.25201693
4009,bronchial tubes,0.25194174
4010,galpharm hayfever and allergy relief,0.25188297
4011,polio virus,0.2518412
4012,remedy for cold,0.25182825
4013,acute mi,0.25178844
4014,coronavirus testing,0.25169402
4015,bipolar disease,0.251687
4016,gall bladder,0.25167537
4017,bulimia nervosa,0.2516641
4018,rat bite fever,0.25165635
4019,lost mucus plug,0.25165334
4020,diabetes medication,0.25163835
4021,earth clinic,0.25163174
4022,psychosomatic illness,0.25160766
4023,icon clinical research,0.25160456
4024,bk virus,0.25159925
4025,health food store,0.25159854
4026,surgical,0.25157803
4027,hand and mouth disease,0.25156018
4028,hayfever levels,0.251529
4029,abortion uk,0.25145555
4030,forensic nurse,0.25143495
4031,how long is a cold,0.25137448
4032,rsv in adults,0.25131112
4033,renal disease,0.2513056
4034,back ache,0.25126278
4035,type ii diabetes,0.2512325
4036,diverticulitis surgery,0.251213
4037,health and safety,0.2511732
4038,medical alert bracelet,0.251171
4039,asthma attack,0.251124
4040,winter vomiting bug symptoms,0.25109434
4041,aching,0.25108236
4042,iv fluids,0.25105804
4043,psychotic depression,0.25095972
4044,swollen spleen,0.25094306
4045,covid cough symptoms,0.25092077
4046,infant cold,0.2509049
4047,fluid in knee,0.25090456
4048,body chills,0.25084716
4049,eye disease,0.25083673
4050,health insurance cost,0.2507883
4051,hodgkins disease,0.25076437
4052,family planning clinic,0.25071564
4053,whole body aches,0.25066397
4054,depression and,0.2505941
4055,dizziness and nausea,0.25051844
4056,when are chickenpox contagious,0.25049478
4057,origin of aids,0.25046775
4058,self diagnosis,0.25044537
4059,dettol disinfectant,0.25041047
4060,sepsis criteria,0.2503243
4061,allergic to penicillin,0.25031328
4062,autism society,0.25015938
4063,adult respiratory distress syndrome,0.2501577
4064,hiv test,0.2501339
4065,thoracic surgeon,0.25012183
4066,bone marrow transplants,0.25005764
4067,teenage depression,0.2500353
4068,blood diseases,0.25000328
4069,systemic sclerosis,0.2499854
4070,how to stop coughing fit,0.24997583
4071,clear mucus,0.24994816
4072,migranes,0.249936
4073,catheter,0.24992883
4074,symptoms of pneumonia in adults,0.24990955
4075,ear infection,0.24990326
4076,gi bleed,0.2498871
4077,periodontal disease,0.24985075
4078,allergy medication,0.2498262
4079,sphincter muscle,0.24981508
4080,bone disease,0.24970064
4081,orthopedic,0.24969606
4082,strongest antihistamine,0.24966158
4083,clinical research associate,0.2496572
4084,scabies treatment,0.24963166
4085,nausea remedies,0.24962518
4086,eye care center,0.24950753
4087,staph infection pictures,0.24949634
4088,no tonsils,0.24948919
4089,ulcerative colitis treatment,0.24948306
4090,sea sickness,0.24948128
4091,swollen lymph glands,0.24947113
4092,herpes 2,0.24946943
4093,strep throat treatment,0.2494663
4094,hand foot and mouth virus,0.24941708
4095,help cough,0.24940597
4096,what is a nurse,0.24939403
4097,diabetes types,0.24925506
4098,botulinum,0.24925128
4099,colicky baby,0.24924734
4100,mri machine,0.24922277
4101,shingles injection,0.24922036
4102,journal of clinical oncology,0.24920417
4103,hantavirus,0.24917458
4104,drive medical,0.24914166
4105,for dental,0.2491299
4106,thunder toffee vodka,0.2491225
4107,toe infection,0.24905708
4108,what is arthritis,0.24903837
4109,home remedy for cough,0.24898528
4110,holistic health,0.24896762
4111,cancer articles,0.24891646
4112,how to treat bronchitis,0.24891393
4113,hpv,0.24888593
4114,surgeries,0.24883921
4115,premier dental,0.2488375
4116,mood disorders,0.24879688
4117,eye diseases,0.2487928
4118,are chickenpox contagious,0.24877286
4119,what is dr,0.24874279
4120,throat cancer pictures,0.24869923
4121,antibiotics for chest infection,0.24857378
4122,pink vaginal discharge,0.2485685
4123,heart doctor,0.2485434
4124,can you get measles twice,0.24854007
4125,health definition,0.2483767
4126,sick dog symptoms,0.24829993
4127,get rid of cough,0.24829242
4128,gingivitis cure,0.24818403
4129,prescription abbreviations,0.24816158
4130,cancer institute,0.24814576
4131,mrsa bacteria,0.24814364
4132,symptoms of arthritis,0.2481378
4133,rehab care,0.24808466
4134,haart therapy,0.24806243
4135,wheezy cough,0.24805215
4136,pink sock disease,0.2480351
4137,b12,0.247972
4138,sentinel lymph node,0.24789199
4139,doctor martens,0.24786052
4140,h pylori infection,0.2478261
4141,blow my nose,0.24779175
4142,how to get rid of tonsillitis,0.24776408
4143,obama health care plan explained,0.24776
4144,laxatives,0.24774617
4145,milk enema,0.24774466
4146,morphine,0.24773481
4147,spleen problems,0.24771821
4148,schizophrenia in children,0.24769372
4149,allergy tablets,0.24764371
4150,is psoriasis contagious,0.2476157
4151,web md symptoms,0.24755271
4152,the depression,0.24754749
4153,cold tablets,0.2475056
4154,feeling nauseous all the time,0.2475011
4155,social disorders,0.24747193
4156,abscess drainage,0.24738921
4157,nasal septum,0.24734515
4158,antibiotics for sinusitis,0.24729572
4159,hpv virus,0.24725218
4160,sty treatment,0.24723536
4161,baby sick,0.2472243
4162,allergy reliever,0.24720219
4163,signs of meningitis,0.24718048
4164,chicken pox in mouth,0.24717596
4165,rheumatoid arthritis treatment,0.24710837
4166,i feel sick,0.24708824
4167,aids symptoms,0.24707934
4168,diagnostic imaging,0.24703822
4169,hayfever when pregnant,0.24702981
4170,ipv vaccine,0.24696286
4171,after surgery,0.24693388
4172,chemotherapy drugs,0.24692774
4173,abnormalities,0.24691091
4174,type two diabetes,0.24688402
4175,requirements for medical school,0.24688116
4176,medical dictionary definitions,0.24684224
4177,autism and,0.24683513
4178,bone diseases,0.24682114
4179,anthrax vaccine,0.24680682
4180,radiation therapist,0.24671978
4181,liver flush,0.24661915
4182,bunged up nose,0.24661554
4183,kidneys,0.2466142
4184,syphilis rash,0.24657013
4185,teens health,0.24656406
4186,wellbeing centre,0.24649106
4187,childrens dentist,0.24644929
4188,dermatologist,0.24636137
4189,air embolism,0.24635758
4190,candida infection,0.24629444
4191,interventions,0.24623409
4192,blood in vomit,0.2462069
4193,medical thermometer,0.24618968
4194,abdomen,0.24617323
4195,my knee,0.24614969
4196,prescription insurance,0.24614665
4197,leukemia,0.2460635
4198,baby has a cough,0.24606249
4199,nursing degree,0.24605751
4200,coronavirus deaths today,0.24601898
4201,transplantation,0.24601859
4202,a migraine,0.2460185
4203,no prescription pharmacy,0.24595755
4204,prescriptions,0.24594858
4205,knee replacement surgery,0.24593379
4206,swollen abdomen,0.24593028
4207,fda approval,0.24589394
4208,dry throat,0.24584404
4209,cough remedies,0.24576452
4210,sore throat relief,0.24571232
4211,the mmr vaccine,0.24565151
4212,infant diarrhea,0.24564083
4213,migraine,0.24561465
4214,health and wellbeing,0.2456134
4215,mucus in throat,0.24559566
4216,community treatment order,0.24557173
4217,drug,0.24555236
4218,marfan disease,0.24554098
4219,swollen thyroid,0.24553622
4220,whopping cough,0.2455273
4221,benylin,0.24551997
4222,viral conjunctivitis,0.24547622
4223,graft versus host disease,0.24538228
4224,mucous membrane,0.24538034
4225,nursing pajamas,0.24535903
4226,drinking on antibiotics,0.24534628
4227,asthma treatment,0.24531682
4228,chicken pox pictures,0.24524224
4229,cancers,0.24520957
4230,sinus wash,0.24515262
4231,malaria symptoms,0.24505022
4232,chronic lung disease,0.24502409
4233,spasticity,0.24498372
4234,albert einstein college of medicine,0.244943
4235,microbiology,0.24493581
4236,graft vs host disease,0.24489433
4237,h1n1 vaccine,0.24488673
4238,how to stop nausea,0.24485885
4239,lower esophageal sphincter,0.24482803
4240,tummy bug,0.24469554
4241,holistic medicine,0.24451603
4242,dental lab,0.24448387
4243,blood disease,0.24442618
4244,sudafed sinus,0.24440296
4245,neurologist,0.2443974
4246,colonoscopy,0.24439728
4247,what are antibiotics,0.2443428
4248,day and night nurse,0.2443182
4249,dog uti,0.2443012
4250,malnutrition,0.24427098
4251,probiotics,0.24426398
4252,asthma triggers,0.24425083
4253,clostridium difficile,0.24422029
4254,t3 thyroid,0.24420978
4255,cough up,0.24407843
4256,kissing disease,0.24406147
4257,im injections,0.2440594
4258,what is walking pneumonia,0.2440246
4259,fighting depression,0.24401142
4260,synergy home care,0.24399313
4261,bulimia treatment,0.24395461
4262,hepatitis c virus,0.2439483
