,Query,Cosine Similarity
3037,aches,0.28695506
3038,bad chest infection,0.2869094
3039,potts disease,0.28678852
3040,bacterial chest infection,0.28678766
3041,what is fluoxetine,0.28677893
3042,stop the thyroid madness,0.28676766
3043,to cough,0.28670585
3044,norovirus infection,0.28669095
3045,bronchostop,0.286649
3046,ms treatment,0.28662914
3047,hypochondriac,0.28661475
3048,sexual transmitted disease,0.28653955
3049,what is respite care,0.2864893
3050,health reform bill,0.28648657
3051,sneezing a lot,0.28643024
3052,post nasal,0.2864157
3053,annals of internal medicine,0.28630388
3054,thunderclap headache,0.28630066
3055,shock treatment,0.2862461
3056,kids health,0.28622675
3057,injections,0.28620702
3058,sinus disease,0.2862031
3059,measles virus,0.2861973
3060,west nile virus,0.2861783
3061,sinus cold,0.2860911
3062,obstetrician,0.2860532
3063,tuberculosis test,0.2860303
3064,nursing homes,0.28599662
3065,hayfever tablets,0.2859714
3066,a colonoscopy,0.2858627
3067,national childbirth trust,0.28578264
3068,scarlet fever symptoms in adults,0.2857173
3069,coronavirus sore throat,0.2856931
3070,fluoxetine dosage,0.28568912
3071,antibiotics amoxicillin,0.2856826
3072,ulcerative colitis,0.2855175
3073,ideal health,0.28540015
3074,sneezing,0.28538084
3075,sneezing blood,0.2853294
3076,induce vomiting,0.28531954
3077,cough mixture,0.28526956
3078,deadliest diseases,0.28523386
3079,scabies,0.2851745
3080,types of doctors,0.2851576
3081,childhood diseases,0.28505707
3082,croup cough,0.28504634
3083,concussion test,0.2850398
3084,fop disease,0.2850212
3085,runny nose covid symptom,0.28486228
3086,bad chesty cough,0.28483236
3087,human immunodeficiency virus,0.28481
3088,viral syndrome,0.28473613
3089,ache,0.28472176
3090,nurse hat,0.2847192
3091,symptoms of a fever,0.28470442
3092,what causes hay fever,0.2847042
3093,piratical disease,0.28470314
3094,cold cures,0.28469986
3095,legionnaires disease,0.2846961
3096,lmsg antibiotic,0.28462708
3097,hayfever count,0.28458437
3098,cold sore,0.28453937
3099,the respiratory system,0.2844874
3100,practical nursing,0.2844784
3101,urinary tract infection men,0.2844313
3102,web doctor,0.28440252
3103,stop tickly cough,0.2843947
3104,most deadly virus,0.28438783
3105,hayfever,0.28433105
3106,obama health care plan,0.2842524
3107,chiropractor,0.28422382
3108,yellow vomit,0.2842127
3109,hiv infection,0.28411132
3110,productive cough,0.28410244
3111,coughing up blood,0.2840954
3112,green diarrhea,0.28400195
3113,hiv virus,0.28400123
3114,bbc weather pollen,0.28397533
3115,body aching,0.28380606
3116,adult asthma,0.28374502
3117,schizophrenia medication,0.2837162
3118,oral health,0.28371218
3119,benylin mucus,0.28371027
3120,health and social,0.2835618
3121,heart infection,0.28352368
3122,cough suppressant,0.28349078
3123,norovirus pregnancy,0.28348693
3124,cough syrup for kids,0.2834634
3125,fluid on the knee,0.2833697
3126,viral rash,0.28333998
3127,colon surgery,0.28330794
3128,ear infection contagious,0.2833024
3129,covid19 latest,0.2832929
3130,black diarrhea,0.28327495
3131,single payer health care,0.28315675
3132,knee bursitis,0.28315532
3133,medical history form,0.28312275
3134,childhood vaccinations,0.28303936
3135,liquid diarrhea,0.28303915
3136,phlegmy cough,0.2829579
3137,procedures for dealing with emergencies,0.28294978
3138,hepatitis e,0.28292418
3139,post nasal drip sore throat,0.28288117
3140,quarantine,0.2828473
3141,remedies for a cold,0.28282824
3142,geriatrics,0.2827949
3143,naked nurses,0.28275037
3144,health and safety executive,0.2827176
3145,allergy shots,0.28271586
3146,nasal,0.28269872
3147,health tips,0.28268868
3148,diagnostic,0.2826693
3149,health and wellness,0.28264138
3150,kennel cough,0.28258687
3151,triage nurse,0.2825297
3152,mono disease,0.28251058
3153,emergency medical technician,0.2825095
3154,leg aches,0.28245467
3155,homeopathy,0.28245428
3156,feed a cold,0.28242946
3157,nursing progress log,0.2824021
3158,dementia,0.28233457
3159,aids walk,0.2822792
3160,british nutrition foundation,0.28221554
3161,obstetric,0.28218466
3162,shingles wiki,0.28210887
3163,autism news,0.28196084
3164,naturopathic doctor,0.28194863
3165,newborn cold,0.28194153
3166,medication errors,0.28190318
3167,coughing all night,0.2818418
3168,hepatitis c,0.28180668
3169,sexy doctor,0.28179356
3170,medical masks,0.2817893
3171,strep pharyngitis,0.28176367
3172,treatments,0.28170282
3173,bowel,0.28169143
3174,nhs track and trace,0.28160968
3175,what is colitis,0.28141147
3176,nose mucus,0.28140348
3177,uti medication,0.28135797
3178,tooth infection,0.28135234
3179,sick,0.2813522
3180,american college of sports medicine,0.2813475
3181,cancer charities,0.2813307
3182,autoimmune hepatitis,0.28131235
3183,dystonia disease,0.28124797
3184,get rid of cold,0.2812084
3185,prescribed,0.28120154
3186,a sore throat,0.28119165
3187,hiv cure,0.28112072
3188,colic in babies,0.28109622
3189,rsv virus,0.28103268
3190,list of autoimmune diseases,0.28100744
3191,uti antibiotics,0.28100163
3192,psych ward,0.28097603
3193,diagnosis codes,0.2809256
3194,vomiting bile,0.28090283
3195,bowels,0.28085163
3196,1 diabetes,0.2808193
3197,orthopaedics,0.28080583
3198,best cough remedy,0.2807874
3199,autoimmune disorders,0.28075564
3200,health symptoms,0.2806884
3201,fibrosis,0.28066978
3202,penicillin antibiotics,0.28063658
3203,walk in clinics,0.28060383
3204,ssri withdrawal,0.28059226
3205,cancer society,0.28054357
3206,cough headache,0.28047866
3207,diabetes journal,0.2804463
3208,chicken pox in adults,0.28044033
3209,symptoms of a cold,0.28026372
3210,nursing home jobs,0.28023967
3211,throat cancer,0.28023082
3212,different types of doctors,0.2801832
3213,hodgkin lymphoma,0.28003174
3214,mucus with blood,0.28002903
3215,chickenpox vaccine,0.28001797
3216,knee surgery,0.27991003
3217,annie lennox hiv positive,0.2797733
3218,covid blocked nose,0.27976653
3219,obama healthcare plan,0.27974695
3220,baptist health,0.27971017
3221,bubonic plague symptoms,0.27967775
3222,cold sores contagious,0.2796402
3223,tonsillitis without tonsils,0.27956426
3224,the symptoms,0.2795477
3225,corona cough,0.27954477
3226,dpt vaccine,0.2794828
3227,treatment guidelines,0.27946562
3228,gum disease pictures,0.27945566
3229,familial mediterranean fever,0.2794381
3230,hiv information,0.27941817
3231,juvenile arthritis,0.27937958
3232,nurse sex,0.27932003
3233,colicky,0.27931374
3234,biological psychiatry,0.27924514
3235,sepsis treatment,0.2792229
3236,doctor who snowmen,0.27920187
3237,infected tooth,0.27918297
3238,lesbian doctor,0.27915663
3239,chiropractors,0.27913237
3240,epidemiology,0.27910143
3241,is a runny nose a symptom of covid,0.2790602
3242,infective endocarditis,0.27904728
3243,fibromyalgia support groups,0.27897373
3244,causes of pneumonia,0.27894706
3245,hiv statistics,0.27884555
3246,cough up blood,0.2788308
3247,beconase hayfever,0.27882752
3248,virtual doctor,0.2788114
3249,radiology,0.27878302
3250,herpes encephalitis,0.2787797
3251,diagnosis code,0.27875197
3252,bulimia,0.2787481
3253,oral sexually transmitted diseases,0.27864197
3254,german measles,0.27854282
3255,can you die from pneumonia,0.27852613
3256,health lottery results uk saturday,0.27844837
3257,larbert hospital,0.27833748
3258,kidney specialist,0.27833724
3259,sublingual immunotherapy,0.27830642
3260,clinic ace,0.27826095
3261,can you catch tonsillitis,0.27824172
3262,guardian dental,0.27821404
3263,dialysis,0.2781514
3264,allergy nasal spray,0.2781455
3265,child health,0.2779525
3266,eye doctors,0.2778926
3267,mucous,0.2778702
3268,is runny nose a symptom of covid,0.27778384
3269,symptoms for,0.27777857
3270,fatigue after covid,0.27774262
3271,small pox vaccine,0.27769756
3272,urine infection,0.27766883
3273,virus symptoms,0.27764094
3274,american cancer society,0.27763137
3275,therapies,0.27762073
3276,hep b vaccine,0.27760532
3277,esophageal sphincter,0.27757996
3278,gum cancer,0.27757412
3279,apnea,0.2775588
3280,biliary colic,0.2775066
3281,pulmonary,0.27741772
3282,inflammatory breast cancer pictures,0.27733055
3283,senate health care bill,0.27731836
3284,chiropractic care,0.2772808
3285,cedars sinai medical center,0.2772508
3286,antibiotics and pregnancy,0.2772261
3287,syphilis,0.27722597
3288,dry chesty cough,0.27719286
3289,pku disease,0.2771145
3290,coming depression,0.27707046
3291,booster vaccine,0.27706307
3292,bloody mucus in stool,0.2770456
3293,abscess treatment,0.27703694
3294,measles vaccination,0.27700323
3295,explosive diarrhea,0.27696523
3296,child psychiatry,0.27694905
3297,total health,0.27683288
3298,kidney international,0.27677852
3299,plos pathogens,0.2767062
3300,radiologist,0.27666932
3301,pregnancy uk,0.27662843
3302,jabs,0.27660382
3303,best cold remedy,0.27655414
3304,amoxicillin,0.2764502
3305,zoonotic diseases,0.27642736
3306,hepatitis a vaccine,0.27632415
3307,rheumatic heart disease,0.2763228
3308,lung,0.27629957
3309,lung disorders,0.2761925
3310,disability,0.27616453
3311,nursing careers,0.2761595
3312,inflammatory bowel disease symptoms,0.27612942
3313,hypochondria,0.2761092
3314,migrains,0.2759704
3315,schizophrenia test,0.2759172
3316,cough medicine for kids,0.27585372
3317,wellness mama,0.27583724
3318,colon cancer,0.27580816
3319,knee injections,0.2757719
3320,dental,0.27574986
3321,healthcare reform bill,0.2756862
3322,viral pharyngitis,0.275652
3323,throat job,0.275639
3324,coronavirus cure,0.27562064
3325,mono virus,0.27560866
3326,nursing interview questions,0.2755781
3327,headache runny nose,0.27555758
3328,teen health,0.27555633
3329,national childbirth,0.27553675
3330,bronchitis in children,0.27550727
3331,magic johnson hiv,0.27535564
3332,constant runny nose,0.27529496
3333,burning throat,0.2752559
3334,is ringworm contagious,0.2752484
3335,nurse practioner,0.27515477
3336,lymph node infection,0.27500302
3337,strep throat pictures,0.27495444
3338,shriners hospital for children,0.27495414
3339,post nasal drip treatment,0.2749204
3340,my symptoms,0.27488208
3341,obstetrics and gynecology,0.27486783
3342,drink on antibiotics,0.27470583
3343,diabetes foundation,0.27469683
3344,gp practice nurse jobs,0.27464026
3345,tumor,0.27463633
3346,common cold incubation period,0.27460894
3347,hepatitis b vaccination,0.2745843
3348,ask a doctor,0.27450848
3349,dry cough syrup,0.27448916
3350,clinical practice guidelines,0.2744552
3351,shingles disease,0.2743937
3352,cough going around,0.27427524
3353,smallpox pictures,0.27423507
3354,symptoms of scarlet fever,0.2742092
3355,severs disease,0.2741905
3356,i have a runny nose,0.27416834
3357,nursing education,0.27408433
3358,journal of clinical investigation,0.27400643
3359,honey for sore throat,0.2739528
3360,childhood schizophrenia,0.2739436
3361,how to beat a cold,0.27392945
3362,covid deaths,0.27387953
3363,epstein barr virus,0.27385265
3364,nurse jackie,0.27384406
3365,signs of hayfever,0.2738042
3366,dr mercola,0.273797
3367,treatment for hayfever,0.27376696
3368,dual diagnosis,0.27373874
3369,md anderson cancer center,0.27369803
3370,autoimmune disorder,0.2735336
3371,living with hiv,0.27352166
3372,national cancer institute,0.2734149
3373,vomiting blood,0.27339104
3374,new viruses,0.27336106
3375,how to get rid of a cold fast,0.27332097
3376,orthopedic doctors,0.2732919
3377,antihistamine nasal spray,0.27328885
3378,nausea and fatigue,0.27328634
3379,kennel cough treatment,0.27328414
3380,what is mad cow disease,0.27327806
3381,is 38 degrees a fever,0.27321154
3382,fertility clinic,0.27318132
3383,black syphilis,0.27310008
3384,mental health,0.2730827
3385,trauma surgeon,0.27308142
3386,swollen throat,0.2729936
3387,sore throat and blocked nose,0.27296746
3388,lupus disease,0.27292722
3389,platinum medical,0.27289772
3390,the dentist,0.27284035
3391,cancer center,0.27276266
3392,cancer blogs,0.27274585
3393,stop runny nose,0.27268398
3394,i have a cough,0.2725702
3395,do i need antibiotics,0.2724796
3396,whiplash treatment,0.27247044
3397,lingering cold,0.27246642
3398,signs and symptoms of pneumonia,0.27246624
3399,green mucus,0.27237695
3400,germs,0.2723429
3401,free dental clinics,0.2723382
3402,cmv virus,0.2722777
3403,common cold symptoms,0.2722655
3404,advil cold and sinus,0.2722454
3405,nursing shirts,0.27221084
3406,osteopathy,0.27219585
3407,b braun medical,0.27217907
3408,frequent diarrhea,0.2721231
3409,rsv symptoms,0.2720597
3410,symptoms of pneumonia,0.27205032
3411,pollen season uk,0.27202052
3412,health care reform bill summary,0.27199462
3413,hiv medications,0.2719714
3414,polio,0.27185392
3415,chronic uti,0.27173078
3416,mild concussion,0.27171746
3417,ibd,0.2717001
3418,postmenopausal,0.2716718
3419,gp surgery,0.27166125
3420,inequalities in health,0.27164143
3421,health games,0.27161232
3422,mucus plug discharge,0.27155578
3423,rotavirus,0.2715041
3424,elderly care,0.2715032
3425,virus facts,0.2714612
3426,dr oz 3 day detox,0.27142352
3427,ibs treatment,0.27142045
3428,covid cold symptoms,0.2713145
3429,best treatment for,0.27124023
3430,beth israel deaconess medical center,0.27115571
3431,osteo arthritis,0.27115119
3432,baby vomiting,0.27111447
3433,cellulitis contagious,0.27109843
3434,malaria pills,0.27107054
3435,swollen,0.27105173
3436,infected finger,0.27100545
3437,how long is croup contagious,0.27099717
3438,sexually transmitted diseases pictures,0.27099377
3439,imagine doctor,0.27098024
3440,herpes vaccine,0.27096146
3441,get rid of hayfever,0.27093035
3442,an mri,0.27089894
3443,academy of pediatrics,0.270837
3444,ebv virus,0.27078965
3445,doctors in training,0.2707755
3446,female discharge,0.27058536
3447,b12 shot,0.2705732
3448,sneezing pregnancy,0.27056852
3449,baby chesty cough,0.27049986
3450,encephalitis symptoms,0.2704945
3451,the mayo clinic diet,0.2704603
3452,doctor who a christmas carol,0.2704553
3453,hiv aids,0.27044415
3454,motion sickness,0.27044156
3455,puppy vaccinations,0.2704239
3456,doctor who christmas carol,0.27042317
3457,computer doctor,0.27042198
3458,pleurisy,0.27039152
3459,antibiotics advert,0.2703688
3460,black vomit,0.27035946
3461,geriatric medicine,0.27031878
3462,gall bladder infection,0.2703144
3463,sexual health,0.27029377
3464,urinary tract infection treatment,0.27029365
3465,american diabetes association,0.27027228
3466,transfusion,0.27027154
3467,chest mucus,0.27025884
3468,laxative,0.27025008
3469,is hepatitis c contagious,0.27024263
3470,keep sneezing,0.27024025
3471,ssri discontinuation syndrome,0.27019438
3472,how to tell if you have a fever,0.27019036
3473,hepatitis b vaccine,0.27016827
3474,b12 injections,0.2701041
3475,london pollen,0.27005374
3476,bowel cancer,0.2698975
3477,doctor patient confidentiality,0.26985043
3478,my gp,0.26982316
3479,cough syrup for babies,0.2698096
3480,nose bleed,0.2698039
3481,allergic rhinitis,0.26977146
3482,anaesthesia,0.269676
3483,stop a tickly cough,0.2696665
3484,irritable bowel,0.2696582
3485,antidepressants uk,0.26964825
3486,type one diabetes,0.26963782
3487,male urinary tract infection,0.26961583
3488,day night nurse,0.26960564
3489,beconase nasal spray,0.26960126
3490,in medical terms,0.26958528
3491,runny nose sore throat,0.2695825
3492,dry tickly cough,0.26955163
3493,doctor finder,0.2694673
3494,bubonic plague pictures,0.26944894
3495,metastatic,0.26940233
3496,fuck cancer,0.26937494
3497,aids facts,0.269363
3498,vomiting in children,0.26920027
3499,skin clinic,0.26912332
3500,prophylactic antibiotics,0.2691105
3501,halls cough drops,0.2690565
3502,dog with diarrhea,0.26905474
3503,diverticulitis,0.2689795
3504,hayfever eye drops,0.26897848
3505,sore throats,0.26892558
3506,allergy,0.26891637
3507,telehealth,0.26889694
3508,night nurse,0.26884276
3509,random nose bleeds,0.26884115
3510,amoebic dysentery,0.26883113
3511,hep b vaccine schedule,0.2687802
3512,runny nose dog,0.26876277
3513,lung problems,0.26872015
3514,the mumps,0.2687085
3515,fresenius dialysis,0.26859665
3516,nursing salary,0.2683829
3517,journal of experimental medicine,0.26837236
3518,cdc zombie,0.26835215
3519,knee problems,0.268348
3520,nurse porn,0.26834452
3521,doctors note template,0.26833344
3522,bacterial infection symptoms,0.26828426
3523,dog arthritis,0.26826572
3524,cdc zombies,0.26826078
3525,vaccines and autism,0.26821163
3526,is eczema contagious,0.26819956
3527,medical imaging,0.26817954
3528,nasal cannula,0.26813656
3529,tumors,0.26811022
3530,adaptive immunity,0.26810107
3531,medical logos,0.2680182
3532,baby diarrhea,0.26787946
3533,medical residency,0.267867
3534,pure health,0.26785436
3535,medication for,0.2678403
3536,tb treatment,0.2677061
3537,baby with cold,0.2676169
3538,steroid nasal spray,0.2675399
3539,diagnose symptoms,0.2674934
3540,norovirus in babies,0.267487
3541,hpv vaccination,0.26733127
3542,diabetes mellitus,0.26728052
3543,liver inflammation,0.2672284
3544,hepatitis b virus,0.26722234
3545,bv treatment,0.26719755
3546,nurse educator,0.26719415
3547,coronavirus test,0.26714632
3548,pneumonia symptoms in adults,0.2671441
3549,gallstones,0.26707685
3550,what is crohns disease,0.26707125
3551,anosmia coronavirus,0.2670396
3552,hiv positive,0.26698104
3553,diabetes information,0.26697075
3554,us surgeon general,0.26687253
3555,helicobacter,0.26685345
3556,registered nurse jobs,0.26680398
3557,radiology assistant,0.26680142
3558,medical consent form,0.26676896
3559,chesty cough medicine,0.2667563
3560,can pharmacists prescribe antibiotics,0.2667066
3561,health and safety legislation,0.26662782
3562,cough sore throat,0.2665922
3563,throat jobs,0.26658958
3564,norovirus and pregnancy,0.26657498
3565,nursing theory,0.26655063
3566,norovirus incubation,0.26652193
3567,measles vaccine,0.2664802
3568,chest congestion,0.26647556
3569,diabetes protocol,0.26637107
3570,staph infections,0.26634565
3571,a dental,0.26626724
3572,is norovirus airborne,0.26623848
3573,wisdom tooth,0.26621595
3574,blepharitis treatment,0.2661951
3575,how to become a paramedic,0.26619124
3576,nursing quotes,0.2661016
3577,thyroid scan,0.26609823
3578,stop sneezing,0.2660518
3579,terminal cancer,0.26601258
3580,medical instruments,0.2659616
3581,brown discharge,0.2659373
3582,thrush infection,0.26589543
3583,diseases caused by bacteria,0.26588172
3584,mris,0.26586008
3585,fda drugs,0.2658499
3586,respiratory arrest,0.2657621
3587,amniotic fluid,0.26576075
3588,types of antibiotics,0.26570854
3589,bbc weather pollen count,0.26570207
3590,amature surgeon,0.26569533
3591,prescribe,0.2656741
3592,headache and sore throat,0.26567006
3593,lump in throat,0.26566434
3594,antibiotics for sinus infection,0.26560673
3595,newborn has a cold,0.26554602
3596,internet health,0.26552844
3597,psychiatric disorders,0.26552284
3598,coronavirus dizziness,0.2654981
3599,charge nurse,0.2654798
3600,coughing after eating,0.26547524
3601,health band,0.26547065
3602,is 39 a high fever,0.26545566
3603,stop diarrhea,0.2653632
3604,over the counter uti medicine,0.26521555
3605,herpes virus,0.26517442
3606,e coli symptoms,0.26516485
3607,red rash,0.26511258
3608,symptoms of colitis,0.26507777
3609,bug world liverpool,0.26506406
3610,rheumatoid factor,0.26499057
3611,allergic,0.2649738
3612,digital health,0.2649476
3613,covid19 update,0.26490486
3614,myalgic encephalomyelitis,0.26486993
3615,natural antibiotics,0.26480407
3616,deadliest virus,0.2647912
3617,psychiatric,0.26477203
3618,salk vaccine,0.26475626
3619,how do you catch pneumonia,0.26475257
3620,oral cancer,0.26471877
3621,crohns disease symptoms,0.26468873
3622,cough when pregnant,0.26467508
3623,advil,0.2646674
3624,gardasil vaccine,0.2646628
3625,chlamydia,0.2646404
3626,headaches and nosebleeds,0.26461738
3627,symptoms,0.26455408
3628,paracetamol for cold,0.26453424
3629,becoming a doctor,0.264457
3630,what is health,0.26442716
3631,abc homeopathy,0.2641921
3632,a carer,0.2641908
3633,rotavirus in adults,0.2641881
3634,nurses shoes,0.26414496
3635,medical physicist,0.26409557
3636,e coli,0.26395124
3637,is there a cure for aids,0.26391178
3638,schizoaffective disorder,0.2638743
3639,tonsilitus,0.26385874
3640,constant runny nose clear liquid,0.26385275
3641,coronavirus headache,0.2638358
3642,b12 injection,0.26381034
3643,nauseous,0.26379785
3644,remedy for cough,0.26373443
3645,out of hours doctor,0.26371843
3646,vicks nasal spray,0.2637138
3647,antibiotic for sinus infection,0.26370975
3648,long covid fatigue,0.26366502
3649,norovirus treatment,0.26361918
3650,dr joseph mercola,0.26358116
3651,saline,0.26355177
3652,signs of aids,0.26343104
3653,schizophrenia research,0.26340315
3654,be patient,0.2633595
3655,legionella,0.2632977
3656,sinus,0.26328266
3657,gum abscess,0.26322997
3658,stomach bug,0.26322922
3659,vomitting,0.26319382
3660,blowing nose,0.26316002
3661,tonsils,0.26315027
3662,health inequalities,0.26312467
3663,antibacterial,0.26306176
3664,stop a runny nose,0.26299727
3665,coronavirus treatment,0.26284033
3666,mrsa treatment,0.262809
3667,allergy relief,0.2627811
3668,disease definition,0.2627756
3669,phlegm cough,0.26275352
3670,medication dictionary,0.26274893
3671,why do i keep getting colds,0.2627366
3672,for pregnancy,0.26271117
3673,breathing problems,0.262664
3674,what is a high fever,0.26259172
3675,mob doctor,0.26256418
3676,night nurse capsules,0.2625454
3677,lupus diagnosis,0.26251924
3678,acute gastritis,0.2625135
3679,antibiotics for strep throat,0.26249045
3680,naked nurse,0.26246133
3681,throat spray,0.26241097
3682,erotic clinic,0.26239863
3683,edema,0.26239568
3684,spinal arthritis,0.26232278
3685,nursing philosophy,0.26231807
3686,bacterial,0.26231322
3687,what temperature is a fever,0.26230127
3688,hayfever spray,0.26229718
3689,psoas abscess,0.26225102
3690,chemo,0.26224676
3691,skn clinic,0.26223782
3692,colostomy care,0.2622298
3693,oncology,0.26217848
3694,i have a sore throat,0.26214385
3695,beta strep,0.26211268
3696,medical school interview questions,0.2621112
3697,body ache,0.2620619
3698,general dentistry,0.26186538
3699,yellow mucus,0.26185548
3700,ambulatory,0.2618183
3701,droopy eyelid,0.26180786
3702,national kidney foundation,0.26176983
3703,get rid of cold fast,0.26174948
3704,dog vaccinations,0.26174155
3705,dtp vaccine,0.26169997
3706,signs of arthritis,0.2616217
3707,aspartame cancer,0.2616099
3708,american osteopathic association,0.26160443
3709,bubonic plague facts,0.26155812
3710,adult chicken pox,0.2615244
3711,pre diabetes,0.26150322
3712,neonatal nursing,0.26148975
3713,kidney disease,0.26146796
3714,child vomiting,0.26146182
3715,uterine infection,0.2614322
3716,coronavirus live,0.2614262
3717,medical alert necklace,0.26136315
3718,virus going around,0.2613575
3719,cold remedy,0.26131988
3720,transcultural nursing,0.2613077
3721,meningitis rash,0.26125878
3722,your throat,0.26125225
3723,keep having nose bleeds,0.2612365
3724,hpv vaccine,0.26121998
3725,what is nursing,0.26120847
3726,chronic depression,0.26120266
3727,a dentist,0.26119512
3728,colon detox,0.2611612
3729,skin infections,0.26107544
3730,yellow fever symptoms,0.26106656
3731,laxative abuse,0.26103204
3732,cns lymphoma,0.2610085
3733,childhood asthma,0.26095486
3734,autism diagnosis,0.26094243
3735,hiv pictures,0.26092285
3736,antiviral face mask,0.26091033
3737,prescription medications,0.26089144
3738,nasal cavity,0.26087332
3739,diabetes type,0.26086202
3740,cure for hiv,0.26083982
3741,symptom diagnosis,0.2608319
3742,vibrant health,0.26083136
3743,nursing necklace,0.26082784
3744,wellness program,0.2607991
3745,surgery,0.26075894
3746,mucus plug pregnancy,0.26072413
3747,coronavirus cases,0.2607027
3748,what does the mucus plug look like,0.26069906
3749,hiv tests,0.26064575
3750,types of arthritis,0.26058853
3751,mad cow disease symptoms,0.26056206
3752,chiropractic school,0.26052666
3753,royal pains,0.26050735
3754,infected cut,0.26049322
3755,common cold remedies,0.26047754
3756,aneurin bevan health board,0.2604556
3757,gastrointestinal disorders,0.26044506
3758,is shingles contagious,0.2604308
3759,measles pictures,0.26041985
3760,lung transplant,0.26039028
3761,head concussion,0.26037255
3762,typhoid fever symptoms,0.26028466
3763,nose surgery,0.26027593
3764,spleen cancer,0.26023337
3765,cough medicine for babies,0.26011962
3766,medical ethics,0.26010823
3767,skin infection,0.260081
3768,amoxicillin allergy,0.26003233
3769,the coming depression,0.2599829
3770,vaginal infections,0.25997752
3771,pleural fluid,0.25997084
3772,constant diarrhea,0.25996768
3773,rabies virus,0.25996307
3774,morbidity,0.25990853
3775,hospital bag checklist,0.25988504
3776,cancer journal,0.25976062
3777,gout medicine,0.25962234
3778,hiv rash,0.259605
3779,best hayfever tablets,0.25957766
3780,breast cancer forum,0.25953865
3781,foot doctor,0.25952804
3782,a rash,0.25951135
3783,norovirus in pregnancy,0.2594228
3784,moderna vaccine,0.25940466
3785,respiratory symptoms,0.25939214
3786,staph infection,0.25935614
3787,norovirus prevention,0.25928771
3788,oral hygiene,0.25928068
3789,best antihistamine,0.2592719
3790,masters in nursing,0.25923386
3791,treatments for,0.25920743
3792,neurosurgeon,0.25919187
3793,how do you get meningitis,0.25917023
3794,kidney health,0.25913227
3795,pregnant women coronavirus,0.25909996
3796,hib vaccine,0.25899905
3797,can a pharmacist prescribe antibiotics,0.2589981
3798,language disorders,0.2588442
3799,symptoms of scarlet fever in adults,0.25881252
3800,chicken pox treatment,0.25880092
3801,is laryngitis contagious,0.25879788
3802,croup cough sound,0.2587446
3803,lymphedema,0.25872597
3804,light headed and nauseous,0.25872484
3805,viral infection symptoms,0.25871858
3806,surgery for,0.25864592
3807,afrin nasal spray,0.25863633
3808,nurse jackie season 5,0.25860178
3809,trauma center,0.2586015
3810,herpes medicine,0.2585923
3811,rubella vaccine,0.25855738
3812,streptococcus,0.2585417
3813,spasm,0.25853884
3814,thalidomide babies,0.25848106
3815,sick fat and nearly dead,0.25847918
3816,pain relief,0.25841045
3817,differential diagnosis,0.2583924
3818,interpersonal interaction in health and social care,0.2583764
3819,sarcoidosis disease,0.25832763
3820,paediatric,0.25824893
3821,medical school requirements,0.25823256
3822,sinus infection treatment,0.25823033
3823,diabetics,0.25817752
3824,green vomit,0.25816366
3825,bowens disease,0.25812754
3826,doctor j,0.25812227
3827,medlineplus,0.25796282
3828,what is covid cough like,0.25789654
3829,cancer support groups,0.2578807
3830,cold urticaria,0.25782245
3831,prostate infection,0.2578112
3832,nose bleeds,0.2578083
3833,best laxative,0.2577867
3834,stomach diseases,0.2577773
3835,liver cirrhosis,0.25777638
3836,nursing clothing,0.25777298
3837,crohns diet,0.25776652
3838,the cold,0.25776055
3839,headache and nausea,0.2577577
3840,single measles vaccine,0.25775087
3841,wilson disease,0.25771427
3842,pharmaceutical,0.25766054
3843,medical degree,0.25763237
3844,pharmacy,0.25762892
3845,ms diagnosis,0.2576223
3846,dental nurse jobs,0.25752375
3847,osteopath,0.2574856
3848,practice nurse jobs,0.25737607
3849,lymph glands,0.2573733
3850,injection,0.2573341
3851,acute,0.2573123
3852,insulin,0.25728366
3853,mucus in nose,0.25727603
3854,hiv drugs,0.25727066
3855,sneezing baby,0.25716126
3856,the coli,0.2571534
3857,throat coat tea,0.2571324
3858,abortion clinic,0.25711033
3859,brain disease,0.25708622
3860,bloody phlegm,0.2570777
3861,mri,0.25702375
3862,lupus rash,0.25695843
3863,e coli in urine,0.2569583
3864,sinuses,0.25694188
3865,coronavirus rash,0.25691122
3866,how to cure,0.2568882
3867,rheumatoid nodules,0.25688675
3868,throwing up blood,0.25688532
3869,osteopathic medicine,0.25687635
3870,my wellness,0.25654942
3871,cough during pregnancy,0.25652725
3872,hospital parking,0.2564383
3873,infant vomiting,0.25637028
3874,wound care,0.2563455
3875,brain abscess,0.25632724
3876,als disease,0.25632
3877,dog diarrhea,0.2562614
3878,motion sickness patch,0.25620005
3879,dr foster,0.25618184
3880,coronavirus map,0.2561276
3881,child psychiatrist,0.25605956
3882,after botox,0.25605655
3883,can you get norovirus twice,0.2560363
3884,health discounts,0.25584885
3885,doctor who ice warriors,0.2558465
3886,radiation sickness,0.25580898
3887,covid anosmia,0.2557949
3888,love doctor,0.25579408
3889,allergies,0.2557104
3890,wellness programs,0.25570998
3891,type i diabetes,0.25569475
3892,is glandular fever contagious,0.25568742
3893,spasms,0.2556844
3894,reverse sneezing,0.2556768
3895,best remedy for cough,0.2556041
3896,dr horrible,0.2555924
3897,tickly throat,0.2555586
3898,preventing diabetes,0.2555542
3899,nausea causes,0.2555272
3900,nursing tops,0.2554863
3901,radiology school,0.2554624
3902,what is bronchitis,0.25543183
3903,covid results,0.25540158
