,Query,Cosine Similarity
2336,yeast infection treatments,0.25249344
2337,scarlet fever rash pictures,0.2523793
2338,benadryl and alcohol,0.25219744
2339,can you catch shingles from chickenpox,0.25216198
2340,bacterial meningitis,0.25205857
2341,atypical pneumonia,0.2520185
2342,drug treatment,0.2519484
2343,symptoms of a fever,0.25179374
2344,viral rash,0.25157613
2345,apple cider vinegar sore throat,0.2515522
2346,signs of scarlet fever,0.25154483
2347,sore throat for 3 weeks,0.25148043
2348,allergy tablets,0.25144428
2349,covid booster jab,0.2514372
2350,asthma medication,0.25132623
2351,can babies get hayfever,0.25130552
2352,antibacterial,0.25127238
2353,dettol disinfectant,0.25119144
2354,a bad cough,0.25109124
2355,signs of a sinus infection,0.25103378
2356,chlamydia treatment,0.25099605
2357,pink eye treatment,0.25098628
2358,vaccine a,0.25086075
2359,fever pregnancy,0.250769
2360,over the counter uti medicine,0.25064215
2361,hayfever tablets when pregnant,0.25061107
2362,nausea and fatigue,0.25058866
2363,mrsa treatment,0.25054795
2364,the vaccine book,0.25046176
2365,baby chesty cough,0.25042012
2366,sudafed sinus,0.2503723
2367,how to lose stomach fat fast,0.2503722
2368,rheumatic diseases,0.25032753
2369,get rid of acne,0.2503098
2370,chicken pox shingles,0.2503076
2371,mrsa contagious,0.25028023
2372,colon infection,0.25026524
2373,emphysema treatment,0.25008595
2374,gurgling stomach,0.2499954
2375,travel sickness,0.24997519
2376,vomit,0.24997507
2377,superbug,0.2499157
2378,concussion treatment,0.24968249
2379,how long does a fever last,0.24960312
2380,high temperature fever,0.24952653
2381,sore nose,0.24949393
2382,gargle salt water,0.2494564
2383,home remedy for heartburn,0.24937516
2384,long covid fatigue,0.2493606
2385,is eczema contagious,0.24921243
2386,water allergy,0.24918655
2387,viral diseases,0.24916543
2388,fat sick and nearly dead diet,0.24910821
2389,fever dream,0.24895911
2390,blocked sinus,0.2488998
2391,tonsil infection,0.24867888
2392,diet for diverticulitis,0.2486649
2393,bronchostop,0.24864976
2394,symptoms scarlet fever,0.24861018
2395,eat clean diet,0.24859792
2396,coughing up green,0.24858479
2397,mucus plug discharge,0.24855831
2398,symptoms of pneumonia in adults,0.2484993
2399,constipation treatment,0.24841148
2400,rabies treatment,0.24830648
2401,crohns disease symptoms,0.248252
2402,covid symptoms 2023,0.2481234
2403,cell mediated immunity,0.24811903
2404,gastritis treatment,0.24806015
2405,bacterial infection symptoms,0.24801221
2406,nauseas,0.2478617
2407,food poisoning treatment,0.24785829
2408,asthma guidelines,0.24777704
2409,best laxative,0.24769303
2410,cough and chest pain,0.2476395
2411,gargling with salt water,0.24754398
2412,causes of pneumonia,0.24752581
2413,virus going around uk,0.24750757
2414,honey for acne,0.24738315
2415,clear blocked nose,0.24737737
2416,aseptic meningitis,0.24736133
2417,bunion treatment,0.24725915
2418,virus facts,0.24722895
2419,salbutamol,0.24721907
2420,sick bug,0.24719305
2421,uti treatment,0.24716923
2422,sores in nose,0.2471463
2423,respiratory disease,0.24706477
2424,neck pain relief,0.24699838
2425,knee pain treatment,0.24692541
2426,irritable bowel,0.24685894
2427,antibiotic eye drops,0.24678983
2428,asthma action plan,0.24678797
2429,herbal medicines,0.24678709
2430,coronavirus italy,0.24671991
2431,brown mucus,0.24668533
2432,treatment for,0.24664566
2433,childhood asthma,0.24664305
2434,can you take ibuprofen,0.24663174
2435,cold sore,0.24662815
2436,drug detox,0.2466142
2437,tickly cough,0.24657395
2438,pictures of scarlet fever,0.24657236
2439,what is scarlet fever,0.24652737
2440,childhood immunization schedule,0.24652106
2441,conjunctivitis drops,0.24648792
2442,mucus stool,0.24647953
2443,boiler flue,0.24638611
2444,respiratory problems,0.24637708
2445,flue liner,0.24633482
2446,after chicken pox,0.24628088
2447,tylenol pm,0.24624789
2448,malaria,0.24618894
2449,symptoms of covid,0.24617946
2450,inflamation,0.24616659
2451,analgesics,0.24616432
2452,ventilator associated pneumonia,0.24615839
2453,shingles contagious,0.24614817
2454,gastroenteritis,0.24608947
2455,diarrhea while pregnant,0.24602732
2456,loss of mucus plug,0.24598229
2457,ayurvedic herbs,0.24594337
2458,dry mouth treatment,0.2458885
2459,symptoms of scarlet fever in adults,0.24579588
2460,gout relief,0.24566834
2461,natural anxiety relief,0.24566305
2462,what is colitis,0.24566132
2463,benadryl plus,0.24566008
2464,viral conjunctivitis,0.24563599
2465,chronic diarrhea,0.24543382
2466,fatigue and headache,0.24540944
2467,viral encephalitis,0.24540466
2468,inflamed colon,0.24521033
2469,sublingual immunotherapy,0.24517268
2470,common cold incubation period,0.24497381
2471,hpv vaccination,0.24494784
2472,antibiotic cream,0.24493775
2473,sinus,0.24492422
2474,sudafed decongestant tablets,0.24490213
2475,decongestant,0.24488108
2476,treatment for hpv,0.24486217
2477,migrain,0.2448619
2478,home remedies for blackheads,0.2448444
2479,maggot therapy,0.24482194
2480,sickle cell anemia treatment,0.24470992
2481,viral labyrinthitis,0.24467894
2482,typhoid vaccine,0.24463692
2483,nausea dizziness fatigue,0.24461576
2484,treat conjunctivitis,0.2445398
2485,medication,0.24432722
2486,chest infection contagious,0.24429783
2487,heartburn home remedies,0.2442597
2488,help with depression,0.24425127
2489,whooping cough symptoms,0.24422783
2490,ringworm contagious,0.24422547
2491,sinus infection symptoms,0.24419546
2492,throat job,0.24419211
2493,rubella virus,0.24410969
2494,ibuprofen,0.2440118
2495,bad chesty cough,0.2440057
2496,cmv infection,0.24395634
2497,antihistamine tablets,0.24388576
2498,chickenpox vaccine,0.24380222
2499,allergy medication,0.24376956
2500,covid 19 loss of taste,0.24363935
2501,childrens hayfever medicine,0.24360467
2502,severe sore throat,0.24357387
2503,prescribing,0.2435433
2504,chain of infection,0.2435404
2505,body aches,0.24353714
2506,hepatitis vaccine,0.24347648
2507,coronavirus,0.24344876
2508,just eat pizza,0.24341139
2509,antihistamine when pregnant,0.2433907
2510,gel for arthritis,0.24339022
2511,eczema flare up,0.24338001
2512,lupus diet,0.24328125
2513,stomach infection,0.24318497
2514,is ringworm contagious,0.24318089
2515,swollen throat,0.24309888
2516,bad cough,0.2430161
2517,can you catch shingles,0.24287787
2518,dizziness and nausea,0.24281433
2519,new era hayfever tablets,0.24278092
2520,stomach virus symptoms,0.24268517
2521,bad sore throat,0.24258795
2522,laxatives to lose weight,0.24252956
2523,can i take ibuprofen,0.24249086
2524,how to burn fat,0.2424671
2525,gouty arthritis,0.2424655
2526,rheumatism,0.24246034
2527,body aching,0.24245876
2528,fibromyalgia diet,0.24241287
2529,coronavirus loss of taste,0.24230942
2530,getting cold,0.24227422
2531,lymph system,0.24226673
2532,body temperature fever,0.2422147
2533,covid loss of taste and smell,0.24191275
2534,painful chesty cough,0.24190196
2535,40 degree fever,0.24189429
2536,water cure,0.24187821
2537,nauseous,0.2418631
2538,allergy medicine,0.24182916
2539,respite care,0.24164844
2540,feeling very cold,0.24162689
2541,rash all over body,0.24161649
2542,over the counter sleeping pills,0.24157266
2543,cold sores,0.24156986
2544,is lupus contagious,0.24155802
2545,mucus in stool,0.24140015
2546,migraine,0.2413558
2547,ginger health benefits,0.24125792
2548,bad throat,0.24120978
2549,antiretroviral,0.24116094
2550,child immunization schedule,0.24107964
2551,vomiting bug symptoms,0.24107856
2552,norovirus news,0.24102484
2553,cold all the time,0.24091938
2554,virus going around,0.24086908
2555,leg cramps treatment,0.24076402
2556,autoimmune disease list,0.24069327
2557,triple antibiotic ointment,0.24068224
2558,symptoms of scarlet fever,0.24067484
2559,watery diarrhea,0.24065845
2560,eat sugar,0.24055758
2561,wheezing,0.24042961
2562,mosquito bite treatment,0.24041419
2563,heal pain,0.24037987
2564,is hepatitis c contagious,0.24029875
2565,medications,0.24026048
2566,cellulitis contagious,0.24024582
2567,dry blocked nose,0.24018103
2568,lung infection symptoms,0.24016431
2569,how to stop overeating,0.24015935
2570,yeast infection treatment,0.24005544
2571,asthma inhaler,0.23989618
2572,symptoms of arthritis,0.23986605
2573,benadryl allergy,0.23971215
2574,baby hayfever medicine,0.23964578
2575,rubella vaccine,0.23957735
2576,autoimmune hepatitis,0.23956323
2577,norovirus how long,0.23954254
2578,sore throat nhs,0.23953517
2579,autoimmune diseases list,0.23938343
2580,shivering,0.23936394
2581,amoxicillin,0.23925634
2582,coping with depression,0.23918855
2583,migrane,0.2391685
2584,baby has a cough,0.23906419
2585,meningitis vaccine side effects,0.23903024
2586,antihistamine for children,0.23895337
2587,ibuprofen for headache,0.23886006
2588,viral chest infection,0.2388446
2589,strep pharyngitis,0.23876229
2590,what is the treatment,0.23869716
2591,impetigo treatment,0.23866999
2592,list of autoimmune diseases,0.23866566
2593,prevention of,0.23864412
2594,i have anxiety,0.23855379
2595,how to test for herpes,0.23853287
2596,cold urticaria,0.23848759
2597,intestinal infection,0.23842168
2598,how to prevent premature ejaculation,0.23838109
2599,how do you get a yeast infection,0.2383438
2600,norovirus in babies,0.2382741
2601,how to burp,0.23827231
2602,rosacea treatment,0.2382425
2603,scarlet fever tongue,0.2381822
2604,symptoms of sinus infection,0.23812804
2605,symptoms of pneumonia in children,0.2380852
2606,can you take ibuprofen and paracetamol,0.2378327
2607,body ache,0.23781122
2608,bacterial diseases,0.23766774
2609,what causes morning sickness,0.23761578
2610,inflamed,0.23761472
2611,milk allergies,0.2375738
2612,irritable bowel disease,0.23756096
2613,sinus infections signs and symptoms,0.23752731
2614,febrile illness,0.23752636
2615,medical advice,0.23749402
2616,infected chicken pox,0.23742417
2617,inflamed liver,0.23739469
2618,throat hurts,0.2373774
2619,get rid of a stye,0.2373535
2620,smallpox vaccine,0.23734777
2621,38 degrees fever,0.23733187
2622,antibiotics and alcohol,0.23732975
2623,cat keeps sneezing,0.23726921
2624,get rid of dandruff,0.2372621
2625,rheumatoid arthritis,0.23718292
2626,immunologist,0.23715383
2627,bcg vaccine,0.23712572
2628,bed bug spray,0.23709494
2629,shingles contagious period,0.23708978
2630,headache for 2 weeks,0.23705295
2631,your throat,0.23698746
2632,dog fever,0.23692954
2633,what is a continuous cough,0.23665582
2634,c diff infection,0.23664641
2635,cold symptoms,0.23664385
2636,upper respiratory tract,0.23658238
2637,hep c treatment,0.23653287
2638,eat stop eat,0.23653139
2639,ibs,0.23651545
2640,diarrhea,0.23651049
2641,what antibiotics for uti,0.2365055
2642,signs of infection,0.23647845
2643,fatigue treatment,0.23641312
2644,symptoms of whooping cough,0.23639625
2645,can antibiotics,0.23630193
2646,stomach bug,0.23628005
2647,measles,0.23622581
2648,what are the symptoms of scarlet fever,0.23617536
2649,mucous,0.236159
2650,herbs for anxiety,0.23589593
2651,msg allergy,0.23588689
2652,eye infection,0.23579764
2653,knee bursitis,0.23571184
2654,asthma inhalers,0.2356867
2655,antibiotics for chest infection,0.23566115
2656,what is a vaccine,0.23556747
2657,cortisol blocker,0.23555638
2658,chronic headache,0.23553117
2659,fever 38,0.23552465
2660,anti anxiety,0.23551518
2661,gonorrhea treatment,0.23538055
2662,diabetes treatment,0.23530668
2663,gout treatment,0.23530199
2664,boils treatment,0.23525491
2665,symptoms of whooping cough in adults,0.23524284
2666,neck ache,0.23521926
2667,rocky mountain fever,0.23516639
2668,paracetamol for headache,0.23516026
2669,walking pneumonia symptoms,0.23499447
2670,nora virus,0.2348938
2671,respiratory depression,0.2348696
2672,is mrsa contagious,0.2347694
2673,bv antibiotics,0.23474476
2674,how to stop eye twitching,0.23473996
2675,tonsils removed,0.23466244
2676,prozac withdrawal,0.2346321
2677,measles outbreak,0.23462442
2678,shingles jab,0.23451059
2679,tinnitus cure,0.23447946
2680,sty treatment,0.23436919
2681,cure for genital warts,0.234365
2682,Coronavirus disease 2019,0.23423097
2683,diseases in africa,0.23417123
2684,vaginal mucus,0.23409459
2685,antibiotics list,0.23405038
2686,bubonic plague symptoms,0.23397861
2687,baby runny nose,0.23396373
2688,types of antibiotics,0.23393936
2689,how long does the norovirus last,0.23393178
2690,honey health benefits,0.23387456
2691,tonsilitis,0.23387149
2692,to soothe,0.233837
2693,signs of arthritis,0.23376073
2694,teething fever,0.23364252
2695,e coli in urine,0.23363546
2696,how to stop prickly heat,0.23353498
2697,cold or covid,0.23348498
2698,severe acute respiratory syndrome,0.23344639
2699,ear infection contagious,0.23343243
2700,what to eat while pregnant,0.23341748
2701,staph infection in nose,0.23330374
2702,strep throat pictures,0.23324107
2703,infusion therapy,0.23317486
2704,what not to eat during pregnancy,0.2331706
2705,viral or bacterial,0.23312229
2706,inflammatory bowel disease symptoms,0.23307502
2707,trouble breathing,0.23302357
2708,septic arthritis,0.23295543
2709,salk vaccine,0.23293944
2710,chronic illness,0.23293355
2711,cough linctus,0.23277354
2712,coronavirus live,0.23273245
2713,autoimmune disease symptoms,0.23264515
2714,symptoms of e coli,0.23261729
2715,shock treatment,0.23260489
2716,ibuprofen with paracetamol,0.23253861
2717,gurgling,0.23251629
2718,acute sinusitis,0.23247603
2719,co codamol for headache,0.23242305
2720,winter vomitting,0.23232642
2721,yellow fever symptoms,0.23230465
2722,std treatment,0.23225342
2723,what is crohns disease,0.23219107
2724,bacteria infection,0.23218608
2725,herbs for weight loss,0.23215508
2726,vaccine booking,0.23212777
2727,scarlet fever pictures,0.23211877
2728,antihistamine cream,0.2321017
2729,add treatment,0.23207109
2730,boil treatment,0.23192577
2731,sore throat at night,0.2318666
2732,amoxicillin antibiotic,0.23170704
2733,diet for diabetes,0.23162277
2734,xanax,0.23148468
2735,sinus headaches,0.23142695
2736,human viruses,0.23142171
2737,antibiotics amoxicillin,0.23134747
2738,frequent diarrhea,0.23126878
2739,38 degree fever,0.23125885
2740,get rid of blisters,0.23122102
2741,fever ray,0.23119974
2742,water treatment,0.2311776
2743,what causes pneumonia,0.23113641
2744,vasculitis,0.23113498
2745,39 degrees fever,0.23112237
2746,nhs vaccine,0.23111925
2747,hand foot and mouth disease treatment,0.231091
2748,ear nose and throat doctor,0.23103507
2749,mucous plug,0.2308297
2750,shingles virus,0.23075028
2751,symptoms of a sinus infection,0.23072398
2752,opportunistic infection,0.23069662
2753,fever children,0.23065597
2754,liver cleansing diet,0.23064232
2755,headache medicine,0.23061398
2756,oral health,0.23060581
2757,osteoarthritis treatment,0.23056269
2758,ayurveda diet,0.23049295
2759,aspirin and paracetamol,0.23048753
2760,lmsg antibiotic,0.23048551
2761,journal of immunology,0.23048107
2762,lemon water detox,0.23047504
2763,pollen allergy,0.23044589
2764,allergy season,0.2303933
2765,how long does tonsillitis last,0.23035675
2766,rhinitis,0.23033732
2767,stress reliever,0.230315
2768,can i take ibuprofen and paracetamol,0.23030871
2769,a sore throat,0.23026758
2770,meningitis in adults,0.23026504
2771,coronavirus uk update,0.23011261
2772,no tonsils,0.22997142
2773,adult onset asthma,0.22995324
2774,medical advise,0.22987095
2775,are chest infections contagious,0.22981386
2776,asthma in children,0.229768
2777,coronavirus uk vaccine,0.22974464
2778,ibuprofen and aspirin,0.22973797
2779,acute pharyngitis,0.22965676
2780,tonsil removal,0.22963737
2781,young the giant cough syrup,0.22961023
2782,tuberculosis vaccine,0.22957167
2783,plos pathogens,0.22951183
2784,risperidone,0.22949398
2785,rotavirus in adults,0.2294431
2786,gummy vitamins,0.22943732
2787,what is arthritis,0.22941805
2788,can dogs get hayfever,0.22934723
2789,antibiotics for a chest infection,0.22934696
2790,what is tonsillitis,0.22933823
2791,lemon detox diet,0.22922933
2792,aids cure,0.22913234
2793,oral hygiene,0.22912392
2794,lysine cold sores,0.22911912
2795,gum disease,0.22904703
2796,motion sickness medicine,0.2290123
2797,throat hurt,0.22898775
2798,coronavirus taste loss,0.22896755
2799,prune juice for constipation,0.22895643
2800,knees hurt,0.22892553
2801,amoxicillin for uti,0.22891256
2802,costochondritis treatment,0.22890547
2803,covid loss of smell,0.22883388
2804,capsaicin cream,0.22879499
2805,why do i have diarrhea,0.22878563
2806,is 38 fever,0.22851914
2807,foods to avoid while pregnant,0.22838578
2808,deadly viruses,0.2283538
2809,natural remedies for heartburn,0.22832462
2810,dry nose,0.2281842
2811,mosquito bite relief,0.22812754
2812,acid reflux remedies,0.22807491
2813,angina treatment,0.22806117
2814,decongestants,0.22796951
2815,health solutions,0.22791
2816,eye infections,0.2278699
2817,coronavirus nhs,0.22786243
2818,ayurvedic medicine,0.22784843
2819,constant diarrhea,0.22775447
2820,ear nose throat doctor,0.22773379
2821,acne cures,0.22771707
2822,the respiratory system,0.22770432
2823,advil,0.22766426
2824,headaches while pregnant,0.22745134
2825,anti bacterial hand gel,0.22735429
2826,kitten sneezing,0.22727744
2827,tonsillitis pictures,0.22727317
2828,home remedies for acid reflux,0.22719449
2829,chicken diseases,0.22718993
2830,antibiotic for chest infection,0.2271475
2831,remission,0.22714435
2832,syphilis treatment,0.22709942
2833,treatment for bipolar disorder,0.22706775
2834,chicken pox in adults,0.22692513
2835,nose hurts,0.22688466
2836,migrains,0.22684044
2837,measles vaccine,0.22677475
2838,throat pain,0.22673376
2839,covid joint pain,0.2267167
2840,frequent headaches,0.22659537
2841,strep infection,0.22652075
2842,pep treatment,0.22650829
2843,nasal,0.22647871
2844,malaria prophylaxis,0.22644818
2845,i have a headache,0.22643052
2846,what is covid19,0.22641937
2847,get rid of earache,0.22626273
2848,migraine medicine,0.22619635
2849,brain infection,0.22613913
2850,eat rice,0.22611466
2851,can you get shingles from chickenpox,0.22607914
2852,human respiratory system,0.22601256
2853,eye allergies,0.2259934
2854,thick mucus,0.22593683
2855,hand foot and mouth virus,0.22593077
2856,clostridium difficile colitis,0.2258996
2857,vaccine side effects,0.22589445
2858,procedures for dealing with emergencies,0.22587161
2859,chronic headaches,0.22579792
2860,airway,0.22578183
2861,rabies vaccination,0.22570142
2862,tendonitis treatment,0.22559825
2863,joint pain relief,0.22555804
2864,nurofen ibuprofen,0.22555313
2865,measles virus,0.22550026
2866,what is the norovirus,0.2254476
2867,lou gehrig disease,0.22543292
2868,insomnia cures,0.22535078
2869,foods to eat to lose weight,0.22530621
2870,blister treatment,0.2252904
2871,mouthwash,0.22527105
2872,guinea worm disease,0.22521877
2873,wood burner flue,0.22515903
2874,high temp fever,0.22514936
2875,penicillin antibiotics,0.22501862
2876,are chickenpox contagious,0.22500765
2877,acne cure,0.22498122
2878,how to treat a sunburn,0.22491889
2879,african sleeping sickness,0.22490945
2880,rash on neck,0.2249091
2881,old cold,0.22481243
2882,milk allergy,0.22466184
2883,migraines,0.22464526
2884,dog vaccinations,0.22462088
2885,menopause treatment,0.22459982
2886,motion sickness patch,0.22445206
2887,best decongestant,0.22438732
2888,viral meningitis symptoms,0.22435209
2889,antibiotics for uti,0.2243047
2890,constant headaches,0.22423321
2891,lost mucus plug,0.22413763
2892,throat sweets,0.22408599
2893,headache,0.22400613
2894,what are antibiotics,0.22396651
2895,diet for gout,0.22394726
2896,genital herpes treatment,0.22389597
2897,foods to avoid with gout,0.22385779
2898,eyelid infection,0.22377628
2899,exercise induced asthma,0.22377147
2900,ringworm rash,0.22373722
2901,cant breathe,0.2237064
2902,vaccine news,0.22370613
2903,sneezing in dogs,0.22362232
2904,probiotic supplements,0.22360235
2905,bee stings treatment,0.22360069
2906,schizophrenia treatment,0.22357543
2907,christmas disease,0.22351749
2908,diverticulitis treatment,0.22351342
2909,fever song,0.22347784
2910,apple cider vinegar detox,0.22345422
2911,sore dry throat,0.2234163
2912,gastritis diet,0.22341484
2913,vaccination side effects,0.2233957
2914,terminal illness,0.22339115
2915,painkillers,0.22338432
2916,lupus,0.22335269
2917,how to stop overthinking,0.22332476
2918,bed bug bites treatment,0.22327918
2919,canker sore remedy,0.22326507
2920,colic symptoms,0.22321239
2921,probiotics supplements,0.22320078
2922,tired and cold,0.22320043
2923,sinus headache,0.22317685
2924,quarantine,0.22314706
2925,amoxicillin rash,0.22314644
2926,hpv treatment,0.22307223
2927,quit smoking cold turkey,0.22302902
2928,tuberculosis,0.22302727
2929,whooping cough sound,0.22300917
2930,39 degree fever,0.22299172
2931,headaches and dizziness,0.22289735
2932,best face wash for acne,0.22283326
2933,norovirus and pregnancy,0.2227934
2934,cervical mucus,0.22270468
2935,herbal supplements,0.22259322
2936,throat jobs,0.2225208
2937,treatment guidelines,0.22248884
2938,chicken pox,0.22240889
2939,baby allergies,0.22239697
2940,stye treatment,0.22235215
2941,home remedies for burns,0.22231701
2942,stress relief,0.22227943
2943,tonsillitis symptoms,0.22225961
2944,blood when blowing nose,0.22223055
2945,zovirax ointment,0.22220635
2946,foods for constipation,0.2220451
2947,innate immunity,0.22192603
2948,green mucus,0.2219092
2949,bloody mucus in stool,0.22177783
2950,phlegm in throat,0.22174238
2951,chicken pox in mouth,0.22172822
2952,nebulizer,0.22170693
2953,antibiotics chest infection,0.22169653
2954,severe headaches,0.22166757
2955,mrsa virus,0.22164711
2956,chest congestion,0.22148408
2957,croup cough sound,0.22148058
2958,foods that lower blood sugar,0.22147402
2959,how to become a chiropractor,0.22145526
2960,enterovirus,0.22134985
2961,symptoms of tonsillitis,0.221178
2962,my cat is sneezing,0.2211641
2963,aids vaccine,0.22113684
2964,headaches,0.2211119
2965,mono virus,0.22099546
2966,kids hayfever medicine,0.22099274
2967,ibuprofen paracetamol,0.22094783
2968,treatment for genital warts,0.22091703
2969,soothe,0.2208696
2970,signs of tonsillitis,0.22080006
2971,pharyngitis nhs,0.22066961
2972,foods to avoid when pregnant,0.22066933
2973,whipple disease,0.22066247
2974,migraine medications,0.22066095
2975,treatment for ocd,0.22063859
2976,get rid of water retention,0.22063746
2977,is scarlet fever dangerous,0.22057433
2978,fluoxetine side effects,0.22053473
2979,lou gehrigs disease,0.22049733
2980,hemorrhagic fever,0.22042212
2981,antifungals,0.22041665
2982,sickle cell crisis,0.22039469
2983,allergic conjunctivitis,0.22037458
2984,list of diseases,0.22036098
2985,newborn cold,0.2203577
2986,allergy eye drops,0.22031659
2987,norovirus in pregnancy,0.22030513
2988,strawberry allergy,0.22030377
2989,back pain relief,0.22025813
2990,hiv cure,0.2202543
2991,leg aches,0.22015083
2992,is shingles contagious,0.22014216
2993,single measles vaccine,0.22013018
2994,unwell women,0.21998516
2995,burning throat,0.21994671
2996,irritable bowel syndrome diet,0.21992335
2997,travelers diarrhea,0.21992144
2998,stuffy nose,0.219872
2999,prescribe,0.21987125
3000,blood in mucus,0.21985352
3001,neck rash,0.21985185
3002,baby cough,0.21978337
3003,pfizer vaccine,0.21974574
3004,anxiety relief,0.21972202
3005,sore swollen throat,0.21968889
3006,whole body aches,0.21967117
3007,colon cleanse diet,0.21959263
3008,migraine medication,0.219592
3009,period headache,0.21954098
3010,allergic to,0.21953437
3011,gluten allergies,0.2195276
3012,is a chest infection contagious,0.219509
3013,how long does norovirus last,0.21943694
3014,vaccine calculator,0.21942523
3015,productive cough,0.21942063
3016,covonia cough,0.2194182
3017,how to treat a sprained ankle,0.21940182
3018,acne treatments,0.21928659
3019,hiv treatment,0.21912573
3020,a viral infection,0.21899238
3021,how to treat sunburn,0.21897289
3022,runny nose causes,0.21889082
3023,hbv vaccine,0.21881449
3024,how to become a nurse,0.21877822
3025,morning headaches,0.2187459
3026,hydrogen peroxide mouthwash,0.2186948
3027,reverse sneezing in dogs,0.21869051
3028,chicken pox scabs,0.21848866
3029,benadryl cream,0.21844433
3030,meningococcal vaccine,0.21837866
3031,autoimmune pancreatitis,0.21837203
3032,can antibiotics cause diarrhea,0.21828353
3033,measles epidemic,0.21822299
3034,vaccine deaths,0.21821934
3035,pleurisy contagious,0.21818751
3036,viruses,0.2181319
3037,chills symptoms,0.21802935
3038,caffeine allergy,0.2177615
3039,antibiotic for uti,0.21772936
3040,root canal infection,0.21772164
3041,allergic rash,0.21769595
3042,swollen tonsils,0.2176123
3043,paracetamol and ibuprofen,0.2176115
3044,treatment for anxiety,0.21757668
3045,lymph,0.21753827
3046,bronchial tubes,0.21751833
3047,tooth infection,0.21750632
3048,rota virus,0.21749759
3049,when are chickenpox contagious,0.21746981
3050,traditional chinese medicine,0.21746925
3051,rheumatology,0.217399
3052,white stuff on tonsils,0.21734515
3053,migraine headaches,0.21720752
3054,tylenol 3,0.21709663
3055,gargling salt water,0.21708557
3056,lingual tonsils,0.21707645
3057,how long does a runny nose last,0.21707392
3058,ayurvedic diet,0.21704209
3059,herpes vaccine,0.21703584
3060,puppy vaccinations,0.21702047
3061,low dose aspirin,0.21701697
3062,kill cancer,0.21696553
3063,loss of taste after covid,0.21690625
3064,coronavirus testing,0.2168858
3065,newborn sneezing,0.2168554
3066,disease in africa,0.21684414
3067,chiropractic care,0.21669969
3068,hepatitis,0.21663517
3069,liver inflammation,0.21659276
3070,amoxicillin for,0.21658966
3071,chinese herbal medicine,0.21658267
3072,exacerbation,0.21643464
3073,gargle,0.21636981
3074,respiratory system functions,0.2163668
3075,bubonic plague,0.21636254
3076,multiple sclerosis treatment,0.21634221
3077,bursitis symptoms,0.21631923
3078,eat chocolate,0.21629047
3079,critical illness,0.21622688
3080,blocked nose,0.21612588
3081,cold during pregnancy,0.21606112
3082,allergic reaction to amoxicillin,0.21605253
3083,respiratory symptoms,0.21604462
3084,chronic pain management,0.21603426
3085,systemic sclerosis,0.21598372
3086,cancer fighting foods,0.2159192
3087,shingles,0.21589974
3088,coronavirus in uk,0.21588938
3089,amoxicillin uses,0.21588294
3090,overcoming anxiety,0.21585888
3091,rat bite fever,0.21577486
3092,medicine interactions,0.21574175
3093,hepatitis a vaccine,0.2156899
3094,bacterial chest infection,0.21559496
3095,best mouthwash,0.21555021
3096,back ache,0.21553232
3097,sore throat on one side,0.21552706
3098,baby vomiting,0.21551214
3099,itchy nose,0.21548252
3100,type 1 diabetes cure,0.21547244
3101,plague doctor,0.21537973
3102,incubation period for norovirus,0.21532258
3103,cold relief,0.21531256
3104,kids cough,0.21530184
3105,autoimmune disorders,0.21526411
3106,smallpox virus,0.21524237
3107,gluten allergy,0.21521434
3108,hayfever levels,0.21516624
3109,post nasal,0.21515356
3110,antibiotics for acne,0.21501899
3111,ibs symptoms,0.21493153
3112,acne treatment,0.21478154
3113,jaundice,0.21475036
3114,cervical mucus before period,0.21472657
3115,wart treatment,0.21455362
3116,zombie outbreak,0.21450838
3117,neck headache,0.21440247
3118,heartburn remedies,0.21433724
3119,bath when pregnant,0.21427085
3120,what is amoxicillin used for,0.21422157
3121,plague doctor mask,0.21421584
3122,child coughing at night,0.21416646
3123,complementary therapies,0.21415964
3124,toothpaste on pimples,0.21409422
3125,what is walking pneumonia,0.21406008
3126,moderna vaccine,0.21397418
3127,skin infection,0.21391064
3128,nose bleed,0.21384522
3129,tooth pain relief,0.21382695
3130,allergic to cats,0.21382555
3131,liver detox diet,0.21380302
3132,coronavirus latest,0.21378842
3133,acne solutions,0.2137585
3134,cold sores in mouth,0.2136298
3135,boots antihistamine,0.2136176
3136,measles in adults,0.21353994
3137,smallpox,0.21353617
3138,scarlet fever pregnancy,0.21352255
3139,chronic migraines,0.2135094
3140,ask medical questions,0.21343479
3141,hepatitis c,0.21340992
3142,health benefits of cinnamon,0.21328613
3143,milk enema,0.21323594
3144,diabetes management,0.2132318
3145,ulcerative colitis,0.21321416
3146,get rid of dry skin,0.21309079
3147,viral syndrome,0.21308309
3148,whopping cough,0.21302344
3149,h pylori treatment,0.21297815
3150,medical solutions,0.2129055
3151,upper respiratory,0.21290204
3152,projectile vomiting,0.21288404
3153,hpv cure,0.21287256
3154,nasal cannula,0.2128275
3155,how to stop sunburn,0.21266818
3156,dog sneezing,0.21266797
3157,chest infection,0.21258831
3158,blood infections,0.21257657
3159,cold when pregnant,0.21255812
3160,casein allergy,0.21254762
3161,coronavirus symptoms,0.21251014
3162,can you get shingles more than once,0.21250805
3163,diseases caused by bacteria,0.21249887
3164,diarrhoea,0.21247752
3165,is 38 a fever,0.21246466
3166,vomiting bile,0.21245205
3167,chiropractic adjustment,0.21244171
