,Query,Cosine Similarity
4521,obama health care bill,0.21153648
4522,how to cure bad breath,0.21149452
4523,inflamed taste bud,0.21145317
4524,bladder infection,0.21144775
4525,doctor md,0.21144587
4526,antibiotics for chest infection,0.211414
4527,is amoxicillin,0.21138975
4528,asthma attack symptoms,0.21138269
4529,germ cells,0.21131366
4530,swollen tonsils,0.21130401
4531,iv fluids,0.21129656
4532,knee pain relief,0.2112754
4533,twitches,0.21125644
4534,eye spasm,0.21124822
4535,can you get tonsillitis without tonsils,0.21124664
4536,major depression,0.21124095
4537,nurse gifts,0.21123743
4538,bee sting allergy,0.21120706
4539,zinc for colds,0.21118024
4540,hiv symptoms,0.21117693
4541,journal of general internal medicine,0.21114574
4542,lower esophageal sphincter,0.21109976
4543,badger clinic,0.21109234
4544,bacterial vaginosis treatment,0.21107599
4545,healthcare management,0.21107015
4546,blood and mucus in stool,0.2110128
4547,anxiety,0.21097933
4548,wellness mama,0.21094099
4549,breastfed baby poop,0.21093068
4550,hepatic,0.21091951
4551,diabetes journal,0.21086638
4552,nursing supplies,0.21084477
4553,sharp pains,0.21084398
4554,gout cure,0.2108168
4555,neck spasms,0.21077786
4556,can cats get hayfever,0.21077755
4557,hiv facts,0.21076158
4558,diarrhea after eating,0.21074536
4559,bed bug eggs,0.21072687
4560,online doctor,0.21066754
4561,headache diary,0.21066706
4562,what medication,0.21064016
4563,medical images,0.21063429
4564,xylitol gum,0.21060644
4565,chronic urticaria,0.21060297
4566,emergency doctor number,0.21056634
4567,treating depression,0.21056415
4568,emergency dental care,0.21055126
4569,journal of american medical association,0.21055055
4570,antihistamine tablets,0.21054882
4571,mucus in urine,0.21052824
4572,rush limbaugh hospital,0.2105231
4573,sinus problems,0.21051724
4574,renal,0.21051526
4575,sinus irrigation,0.21050654
4576,sudden fatigue,0.21049449
4577,sinus symptoms,0.21045521
4578,ideal health,0.21042608
4579,stomach bloating,0.21040228
4580,advanced medical,0.2103907
4581,cjd disease,0.21035933
4582,scleroderma disease,0.21035482
4583,health and social care,0.2103356
4584,graft vs host disease,0.21032837
4585,gestational,0.21030752
4586,best doctors,0.21027368
4587,london road community hospital,0.21026617
4588,signs of chest infection,0.21025723
4589,rsd symptoms,0.21024966
4590,get rid of a sore throat,0.21020256
4591,kent community health,0.21020159
4592,infantile spasms,0.21017896
4593,diabetes medications,0.2101712
4594,after pregnancy,0.21015619
4595,how to cure hiccups,0.21013747
4596,symptoms of labor,0.21011668
4597,eastern medicine,0.21011205
4598,cat poop,0.21010368
4599,sinai hospital,0.21010298
4600,norwalk virus,0.21010262
4601,diabetes medication,0.21005812
4602,food allergy rash,0.21005219
4603,ms symptoms early,0.21003969
4604,valley hospital,0.21003598
4605,thunder toffee vodka,0.21000518
4606,kneecap pain,0.20999373
4607,gp nhs,0.20998324
4608,nursing articles,0.2099728
4609,neonatal nursing,0.20996997
4610,what is gingivitis,0.20995954
4611,hammersmith hospital,0.2099269
4612,remedies for chesty cough,0.20987038
4613,achey,0.20985919
4614,nursing pads,0.20985712
4615,what is asthma,0.20984691
4616,sinus relief,0.20982307
4617,small pox,0.20974012
4618,sore throat glands,0.2096915
4619,rash on child,0.20967151
4620,latex allergy symptoms,0.20964657
4621,health care assistant,0.20964509
4622,tb symptoms,0.20963375
4623,domperidone,0.20960625
4624,spotty rash,0.2095839
4625,croup symptoms,0.20957941
4626,health and social,0.20955165
4627,anaphylaxis symptoms,0.2095468
4628,covid rules,0.20954286
4629,antibiotic for uti,0.20954235
4630,knee injuries,0.20952708
4631,signs of a kidney infection,0.20952556
4632,swelling during pregnancy,0.20949699
4633,prescription medications,0.20948172
4634,period pains,0.20947209
4635,dog diseases,0.20947205
4636,centre for clinical interventions,0.20941657
4637,nhs app,0.20940192
4638,headache types,0.2093926
4639,lesbian nurse,0.2093876
4640,type ii diabetes,0.20934084
4641,how to get rid of a chest infection,0.20933715
4642,amoxicillin for,0.20933437
4643,therapies,0.20932907
4644,top cold,0.20928082
4645,rash on back,0.2092801
4646,shaken baby syndrome,0.20927893
4647,antibiotic for chest infection,0.20925733
4648,bbc covid,0.20921943
4649,tuberculosis symptoms,0.20920004
4650,high temperature covid,0.20917255
4651,bsn medical,0.20907933
4652,probiotic supplements,0.2090682
4653,sores,0.20906788
4654,oral cavity,0.20905036
4655,doctor office,0.20904104
4656,gluten allergy symptoms,0.20903926
4657,uti treatment without antibiotics,0.2090264
4658,healthcare vote,0.20900793
4659,symptoms of listeria,0.20900027
4660,tamiflu,0.20895818
4661,folliculitis treatment,0.20893314
4662,male yeast infection,0.20892291
4663,liver,0.208901
4664,what antibiotics for uti,0.20884411
4665,gingivitis treatment,0.20878983
4666,what is respite care,0.20870072
4667,how to get rid of a sore throat fast,0.20865352
4668,health care providers,0.20863013
4669,hiccups cause,0.20862037
4670,how to treat strep throat,0.20857221
4671,can you take ibuprofen and paracetamol,0.20856899
4672,impetigo symptoms,0.20855302
4673,health care bill,0.20854327
4674,acute leukemia,0.20854048
4675,what does measles look like,0.20852646
4676,cause headaches,0.208524
4677,fungal sinusitis,0.20851466
4678,computer health,0.20850244
4679,measles spots,0.20846663
4680,healthcare bill,0.2083718
4681,stress headaches,0.20835696
4682,symptoms of pregnancy,0.2083222
4683,aspirin,0.20830336
4684,diabetic,0.20823544
4685,staph skin infection,0.20821992
4686,sports medicine,0.20820338
4687,health advocate,0.20819204
4688,joint aching,0.20818973
4689,symptoms of aids in women,0.20815788
4690,nursing central,0.20815414
4691,what is measles,0.20812789
4692,bacterial vaginosis symptoms,0.20812656
4693,stds,0.20809531
4694,finding a doctor,0.20808476
4695,harvard school of public health,0.20808181
4696,tendonitis knee,0.20806026
4697,histamines,0.20805939
4698,wheat allergy,0.2080479
4699,psoriasis arthritis,0.20801286
4700,throat cancer pictures,0.20800693
4701,medication errors,0.20799552
4702,tree diseases,0.20795375
4703,diarrhea causes,0.20794699
4704,all leukemia,0.207946
4705,teen depression,0.20793612
4706,sepsis trust,0.20790559
4707,nursing assistant,0.2078636
4708,colon pain,0.20785205
4709,sex aids,0.2078367
4710,conjunctivitis toddler,0.2078175
4711,healthcare informatics,0.20779292
4712,otitis,0.20778546
4713,muscle ache,0.20778419
4714,intestinal,0.20778385
4715,doctor who christmas carol,0.20775548
4716,impetigo treatment,0.2077002
4717,fatigue in pregnancy,0.20766842
4718,shingles symptoms,0.20766383
4719,stomach growling,0.2076605
4720,medical history,0.2076065
4721,the mumps,0.20759517
4722,can you catch shingles,0.20758605
4723,symptoms of mrsa,0.20752522
4724,schizoaffective disorder symptoms,0.20751618
4725,multiple sclerosis,0.2075003
4726,eat chicken,0.20748392
4727,stasis dermatitis,0.20748161
4728,muscle disease,0.20748071
4729,bacterial endocarditis,0.20742372
4730,emphysema,0.20740478
4731,groggy,0.20739847
4732,mental health,0.20736313
4733,period fatigue,0.20734367
4734,acute pain,0.20730351
4735,henry schein medical,0.20729011
4736,treatment for ringworm,0.20726407
4737,joint ache,0.20722145
4738,congenital syphilis,0.2072092
4739,watery eyes,0.20717447
4740,new york hospitals,0.20716684
4741,insulin shock,0.20715779
4742,aching joints,0.20714444
4743,i have anxiety,0.20712468
4744,primary care,0.20712069
4745,private medical,0.20712036
4746,nursing association,0.20705852
4747,necrosis,0.20705797
4748,strategic health authority,0.20703204
4749,frequent headaches,0.20702991
4750,canavan disease,0.20702653
4751,health act,0.20701753
4752,schizoaffective disorder,0.20698999
4753,anxiety nhs,0.20696379
4754,blocked nose,0.20694895
4755,sore knees,0.20693748
4756,pain,0.20693034
4757,lesbian nurses,0.20692647
4758,good bacteria,0.20689122
4759,swollen elbow,0.20684755
4760,what to eat when you have diarrhea,0.20683585
4761,drowsiness,0.20682648
4762,talking therapies,0.20678833
4763,pictures of scabies,0.20678128
4764,fresenius medical care,0.20676295
4765,images of herpes,0.20669037
4766,knee muscles,0.20667864
4767,chrons disease,0.20664911
4768,bd medical,0.20662014
4769,wright medical,0.2066006
4770,beth israel hospital,0.20657642
4771,virologist,0.20654178
4772,aids symptoms in men,0.20653374
4773,codeine syrup,0.20652686
4774,sweat out a cold,0.20647442
4775,hpv virus in women,0.20647135
4776,sex health,0.20643394
4777,how do you get cold sores,0.20633942
4778,myasthenia gravis disease,0.20631588
4779,how to get rid of a sore throat,0.20631245
4780,international medical corps,0.20626786
4781,venereal disease,0.20625895
4782,fibroid,0.20625046
4783,chemotherapy drugs,0.20621528
4784,find doctors,0.20615877
4785,antiemetic,0.20615466
4786,ge medical,0.20614985
4787,rapid hiv test,0.20613325
4788,nasal decongestant,0.20613067
4789,healthcare marketing,0.20605007
4790,occipital headache,0.2060484
4791,adult ear infection,0.20604756
4792,pediatrician,0.2059572
4793,a dental,0.20594142
4794,tooth ache,0.20593971
4795,nursing books,0.20593056
4796,lingual tonsils,0.20592628
4797,optimum health,0.2059183
4798,epstein barr symptoms,0.20589104
4799,my nose,0.20588456
4800,wythenshawe hospital,0.20582715
4801,treatment for scabies,0.20580918
4802,pictures of rashes,0.2058055
4803,nurse costume,0.20579201
4804,aids and hiv,0.20577222
4805,scabs in nose,0.20573214
4806,swollen throat glands,0.2057195
4807,ulcerative colitis symptoms,0.20565264
4808,abdominal bloating,0.20564753
4809,asthma inhalers,0.20564535
4810,chemo,0.20563991
4811,epstein barr virus symptoms,0.2056163
4812,medical professions,0.20561558
4813,dental,0.20560299
4814,can you take paracetamol pregnant,0.20559414
4815,gum pain,0.20556132
4816,symptoms of scabies,0.20553488
4817,dehydrated,0.20550382
4818,azathioprine,0.20546632
4819,health clubs,0.2054393
4820,low amniotic fluid,0.20541161
4821,type two diabetes,0.20540863
4822,bed bug,0.2053652
4823,headache cures,0.20534176
4824,sore throat swollen glands,0.20530885
4825,smoking diseases,0.20526743
4826,best drink for sore throat,0.20526099
4827,do i have herpes,0.20526032
4828,get rid of sore throat,0.20524411
4829,get rid of chesty cough,0.2052135
4830,emergency first aid at work,0.20520516
4831,blocked nose headache,0.20519935
4832,lupus diagnosis,0.20519206
4833,gargle,0.2051825
4834,integrative medicine,0.20511581
4835,symptoms of kidney infection,0.2051117
4836,the nhs plan,0.20510484
4837,hope clinic,0.20508185
4838,transfusion,0.20502095
4839,how to treat a sore throat,0.20494705
4840,swollen glands,0.20490788
4841,tylenol 3,0.20490043
4842,oncologists,0.204897
4843,dental clinic,0.20489383
4844,hiv tests,0.20487718
4845,psychiatric,0.20485066
4846,sexual disorders,0.20481691
4847,alcoholic hepatitis,0.20480806
4848,pain from,0.20479988
4849,chronic headache,0.20479168
4850,doctors notes,0.20478684
4851,unit 21 health and social care,0.20477264
4852,antibiotic resistant bacteria,0.20475708
4853,green medical,0.20473163
4854,nickel allergy,0.20472652
4855,child coughing at night,0.20468126
4856,symptoms of ibs,0.20464753
4857,covid testing,0.20464207
4858,health economics,0.20459133
4859,food poisoning remedies,0.20459114
4860,chronic lung disease,0.20456566
4861,chronic lyme disease,0.20454067
4862,health plan,0.20452084
4863,genital herpes,0.20449656
4864,paediatric,0.20449553
4865,stanford hospital,0.20447336
4866,soothers,0.20444861
4867,anal abscess,0.20441261
4868,times health club,0.2044098
4869,anosmia covid 19,0.20437871
4870,derby hospital,0.20435913
4871,gluten symptoms,0.20435391
4872,mmr vaccine side effects,0.20435284
4873,munchausen syndrome by proxy,0.20432961
4874,medical field,0.20432846
4875,pills,0.20430785
4876,what does mucus plug look like,0.20430675
4877,get rid of cold sores,0.20429394
4878,type 1 diabetes cure,0.20429152
4879,day nurse,0.20425758
4880,mrsa treatment,0.20424749
4881,ulcerative colitis diet,0.20419258
4882,home emergency,0.20413934
4883,pleurisy,0.20413765
4884,exhausted,0.20412666
4885,lyme disease pictures,0.2041147
4886,eye clinic,0.204068
4887,how to clear sinuses,0.20401905
4888,why am i cold,0.20398419
4889,staph infection treatment,0.20397943
4890,can you take paracetamol when pregnant,0.2039114
4891,doctors number,0.20389448
4892,syphilis treatment,0.203882
4893,acute intermittent porphyria,0.20384198
4894,respiratory rate,0.20383961
4895,battle clinic,0.20383745
4896,uti treatment,0.20378953
4897,dr oz 3 day detox,0.20377363
4898,constant cold,0.20373622
4899,throat coat tea,0.20367014
4900,spleen symptoms,0.2036275
4901,asthma action plan,0.20360152
4902,hpv cure,0.20360053
4903,antibiotics and alcohol,0.20357114
4904,how long do colds last,0.20356551
4905,herpes facts,0.20355365
4906,can i take ibuprofen and paracetamol,0.20354325
4907,bacterial vaginosis,0.20353617
4908,dog hayfever,0.20351319
4909,type 2 diabetes,0.20342354
4910,royal college of nursing,0.2033498
4911,nappy rash,0.20332779
4912,why does my body ache,0.20328034
4913,the nose,0.20327753
4914,twin lamb disease,0.20327725
4915,tablets,0.20323156
4916,yellowish discharge,0.20320456
4917,how to stop coughing at night,0.20315199
4918,clamidia,0.2031082
4919,treatment for chickenpox,0.20309329
4920,hep c treatment,0.2030706
4921,park hospital,0.20306802
4922,allergy eyes,0.20305932
4923,skin rashes,0.20303023
4924,lyme disease map,0.20300509
4925,treatment for ibs,0.20299739
4926,rash on stomach,0.20295975
4927,allergic reaction hives,0.20295621
4928,eczema rash,0.20292266
4929,really cold,0.20291957
4930,mental health crisis team,0.202891
4931,how to get rid of sore throat,0.20288265
4932,psychiatric hospitals,0.20286492
4933,belly ache,0.20285694
4934,quit smoking aids,0.20285447
4935,how is hepatitis c transmitted,0.20285198
4936,dry cough causes,0.20282342
4937,nurse sex,0.20281442
4938,severe anxiety,0.20281282
4939,atopic dermatitis,0.20280366
4940,coping with depression,0.2028011
4941,early signs of hiv,0.20278537
4942,symptoms of swine,0.2027726
4943,oral herpes symptoms,0.20274812
4944,telemedicine,0.20271067
4945,my nhs number,0.20267674
4946,how to treat cold sores,0.20267643
4947,nurse jackie,0.20265847
4948,analgesic,0.20260257
4949,abnormalities,0.20258623
4950,winter depression,0.20256175
4951,hiv test,0.20253804
4952,nursing pictures,0.2025369
4953,thomas hospital,0.20252453
4954,tb treatment,0.20246948
4955,how to stop a nose bleed,0.20245647
4956,stress headache,0.20244657
4957,empty stomach,0.20243938
4958,medical defence union,0.20238703
4959,online medical advice,0.20237464
4960,eye swollen,0.20235962
4961,what is penicillin,0.20235024
4962,symptoms of a urinary tract infection,0.20234106
4963,fluid in the lungs,0.20234044
4964,stress disorders,0.20233573
4965,thrush in babies,0.20232962
4966,hot nurse,0.20232518
4967,vaginal herpes,0.20229013
4968,registered nurse,0.20228258
4969,mumps,0.20228073
4970,dr day,0.20225976
4971,bulimia symptoms,0.20223731
4972,nursing times,0.20223397
4973,how to cure a uti,0.2022167
4974,healthcare industry,0.20219825
4975,very cold,0.20218079
4976,pleural fluid,0.20216519
4977,toxic shock syndrome,0.20214719
4978,blood in nose,0.20214657
4979,smelly discharge,0.202137
4980,alcoholism,0.20210901
4981,how is hpv transmitted,0.20209719
4982,nyu hospital,0.20209435
4983,symptoms diabetes,0.20209175
4984,panicky,0.20205964
4985,joints ache,0.20203805
4986,diabetes drugs,0.20203352
4987,respiratory quotient,0.20203143
4988,pharmaceutical,0.20197332
4989,symptoms of urinary tract infection,0.20195168
4990,gout relief,0.20194052
4991,yeast infection discharge,0.20189926
4992,early hiv symptoms,0.20185848
4993,toxin,0.20184311
4994,soy allergy,0.20180476
4995,middle ear infection,0.20179725
4996,health bill,0.20177373
4997,hcl healthcare,0.2017707
4998,pimple popping,0.20174834
4999,nursing jobs,0.20172347
5000,cervical mucus before period,0.20170195
5001,puking blood,0.20165007
5002,ibuprofen with paracetamol,0.2016116
5003,can you catch a chest infection,0.20160691
5004,outpatients,0.20157772
5005,best thing for headache,0.20153302
5006,abc homeopathy,0.20149711
5007,hair follicle infection,0.20148632
5008,food poisoning treatment,0.20146263
5009,twisted bowel,0.20144968
5010,nursing pajamas,0.20143595
5011,online doctors,0.20143536
5012,headaches and dizziness,0.20139351
5013,colon problems,0.20139326
5014,symptoms of a kidney infection,0.20138514
5015,stomach cancer,0.20137513
5016,doctor mask,0.20136312
5017,semen allergy,0.20135897
5018,female genital herpes,0.20132828
5019,riverside medical centre,0.20130411
5020,cold sores in mouth,0.2013037
5021,discus dental,0.20123923
5022,natural cures,0.20123209
5023,halitosis,0.20119525
5024,cryptic tonsils,0.20119132
5025,herpes dating,0.20119075
5026,drinking on antibiotics,0.20116289
5027,how to make yourself vomit,0.2011475
5028,hurts,0.20113958
5029,physicians,0.2011373
5030,diabetes information,0.2011331
5031,upset stomach remedies,0.20113203
5032,group b streptococcus,0.20112012
5033,cold sore home remedies,0.20110863
5034,health protection unit,0.20108417
5035,bad stomach,0.2010737
5036,cold shivers,0.20104808
5037,health farms,0.20100665
5038,a carer,0.20098107
5039,high anxiety,0.20096952
5040,canine diabetes,0.20094624
5041,inpatient,0.2009404
5042,the next doctor,0.20093633
5043,kidney infection causes,0.200908
5044,pictures of herpes,0.2008838
5045,legs ache,0.20087823
5046,nurses station,0.20087084
5047,white nose syndrome,0.20086098
5048,blood clinic,0.20083578
5049,needle doctor,0.2008011
5050,dysphagia,0.20073785
5051,ssri antidepressants,0.20071419
5052,intestinal gas,0.20068763
5053,natural allergy remedies,0.2006852
5054,tree pollen season,0.20066427
5055,antibiotics for a chest infection,0.20065348
5056,prn medical,0.20064338
5057,bowel obstruction,0.20062634
5058,dog rash,0.20061755
5059,glucose,0.20061047
5060,baby heat rash,0.2005958
5061,early symptoms of hiv,0.20059575
5062,herpes pics,0.20056324
5063,biological psychiatry,0.20053469
5064,nursing journals,0.20050886
5065,endocarditis,0.2005013
5066,cat bite infection,0.20049267
5067,health games,0.20048521
5068,symptoms of hepatitis b,0.20045467
5069,croup in infants,0.2004003
5070,air embolism,0.2003966
5071,ssri side effects,0.20038193
5072,tss symptoms,0.20037834
5073,antibiotic resistance,0.20036228
5074,antibiotics side effects,0.2003462
5075,conjunctivitis,0.20033722
5076,thyroid,0.2003236
5077,painkillers,0.20031644
5078,loperamide,0.2003106
5079,throbbing headache,0.20027572
5080,baby thrush,0.20025447
5081,methotrexate,0.20022002
5082,inside nose,0.20019221
5083,sarcoidosis treatment,0.20018244
5084,rabies treatment,0.20016906
5085,eye headache,0.2001653
5086,health boards,0.2001499
5087,clinical research,0.20012617
5088,postpartum depression,0.20011258
5089,anaemia,0.20006935
5090,michael douglas throat cancer,0.20003526
5091,asperger syndrome,0.2000164
5092,swallowing,0.19997928
5093,analgesics,0.19997215
5094,biliary cirrhosis,0.19996062
5095,how do you get shingles,0.19995639
5096,pseudomonas,0.19994393
5097,heal pain,0.19994147
5098,tendonitis,0.19993311
5099,honey health benefits,0.19991954
5100,cirrhosis symptoms,0.19988345
5101,gluten intolerance,0.19987415
5102,doctor search,0.19987276
5103,corsodyl mouthwash,0.19986834
5104,urinary tract infection symptoms,0.19983813
5105,lactose intolerant,0.19982296
5106,gluten allergy test,0.19976154
5107,nursing informatics,0.19973421
5108,cold sweat,0.19972326
5109,dust mite allergy,0.1997221
5110,nhs weight,0.19971472
5111,foot and mouth disease,0.19969237
5112,do i have diabetes,0.19969042
5113,rickets disease,0.1996838
5114,cancer sore,0.19964829
5115,how to get rid of a rash,0.1996438
5116,american journal of psychiatry,0.19961612
5117,natural remedies for allergies,0.19955437
5118,new era hayfever,0.19953243
5119,medical terms,0.19948488
5120,lemsip paracetamol,0.19948064
5121,bloating and gas,0.19947845
5122,nurse job,0.19945556
5123,yellow phlegm,0.19945535
5124,gout medication,0.19943327
5125,white stuff on tonsils,0.19942003
5126,sick smell,0.19941992
5127,antiretroviral therapy,0.1994068
5128,symptoms of chest infection,0.1994011
5129,inner ear infection,0.1993249
5130,intestinal cancer,0.19932337
5131,maternity alliance,0.19925636
5132,anthrax,0.19925167
5133,bed bugs rash,0.19923544
5134,edward hospital,0.19920143
5135,dizziness,0.1991952
5136,darlaston health centre,0.19919232
5137,codeine and ibuprofen,0.19916764
5138,dental care,0.19914192
5139,cancer patients,0.1991176
5140,herpes photos,0.1990833
5141,itchy rash,0.19906609
5142,rubella,0.19905691
5143,promethazine codeine,0.19902617
5144,poison ivy rash,0.1990125
5145,b12,0.19899197
5146,walk in clinic,0.19898479
5147,why am i so cold,0.19897851
5148,uti symptoms,0.19896981
5149,jetlag,0.19896965
5150,what do measles look like,0.19893216
5151,i have a headache,0.19892485
5152,throat anatomy,0.19892347
5153,bug bite,0.19890581
5154,abdominal swelling,0.19890346
5155,empty capsules,0.19890039
5156,swollen neck,0.19888496
5157,legg calve perthes disease,0.19887336
5158,treatment for strep throat,0.19886425
5159,chilblains symptoms,0.19886091
5160,symtoms of pregnancy,0.19884184
5161,symptoms of hiv,0.19882351
5162,sintomas de diabetes,0.19880803
5163,facial twitching,0.1987806
5164,probiotics supplements,0.1987144
5165,infant constipation,0.19871038
5166,bulimia treatment,0.19871028
5167,clinical depression symptoms,0.19869687
5168,who discovered penicillin,0.19865169
5169,cure for diabetes,0.19863956
5170,complex migraine,0.19862825
5171,fibro,0.1986101
5172,electronic health records,0.19860432
5173,kims hospital,0.19860192
5174,medical defence,0.19859903
5175,ibuprofen for sore throat,0.19859198
5176,medical practice,0.19857804
5177,bipolar depression,0.19856972
5178,drain sinuses,0.19855207
5179,febrile seizure,0.19854572
5180,nsaids,0.1985272
5181,green baby poop,0.1985175
5182,hospital map,0.19846682
5183,sore throat symptoms,0.19846323
5184,fistula,0.19845591
5185,eye cancer,0.19845486
5186,cold turkey,0.19845213
5187,anti depression medication,0.19843517
5188,herpes blisters,0.19840845
5189,herpes penis,0.1983937
5190,care workers,0.1983919
5191,head cold,0.19834732
5192,can a pharmacist prescribe antibiotics uk,0.1983316
5193,patterson medical,0.19830768
5194,scabies bites,0.1982823
5195,why does my body ache and i feel tired,0.19827962
5196,medical fields,0.19827189
5197,collapsed lung,0.19821589
5198,symptoms of gluten allergy,0.19820255
5199,grovers disease,0.19819428
5200,cure a sore,0.19818869
5201,swollen lymph node,0.19816695
5202,medicines management,0.19815458
5203,migraine relief,0.19813854
5204,sore throat home remedies,0.19809215
5205,steve jobs cancer,0.19808848
5206,lung transplant,0.19807522
5207,animal medical center,0.1980656
5208,hand cramps,0.19806273
5209,skin rash,0.198057
5210,urine,0.19798915
5211,gastric lavage,0.19798769
5212,ncov,0.19795282
5213,pregnancy uk,0.19794495
5214,fatigued,0.197923
5215,magnet hospital,0.19791618
5216,healthcare assistant,0.19790678
5217,university medical center,0.19789335
5218,what is hepatitis c,0.19786994
5219,hiv prevention,0.19779447
5220,spleen cancer,0.19778928
5221,health careers,0.19777219
5222,can you get chickenpox twice,0.19771545
5223,aviva health,0.1976933
5224,jaundice treatment,0.19766171
5225,sunrise medical,0.19765574
5226,signs of herpes,0.19762544
5227,itchy eye drops,0.19761515
5228,ingrown hair infection,0.19759418
5229,doctor who snowmen,0.19759333
5230,lack appetite,0.1975498
5231,herpes symptoms,0.19748873
5232,grass pollen,0.19746144
5233,kawasaki disease,0.19744188
5234,jakemans cough sweets,0.1974277
5235,cure for type 1 diabetes,0.19741735
5236,pink eye treatment,0.19741245
5237,rashes of the skin,0.1973955
5238,yellow urine,0.19738407
5239,psychiatric disorders,0.19738336
5240,world cancer day,0.19736814
5241,soluble,0.19734186
5242,sore,0.19731928
5243,nsaid,0.19727233
5244,obama health care plan,0.19720834
5245,hodgkins disease,0.19720004
5246,men health,0.19719478
5247,puffy eyelids,0.19719334
5248,knee pain diagnosis,0.19713935
5249,rash on breast,0.19713137
5250,child psychiatry,0.1970871
5251,for constipation,0.19708167
5252,alzheimer,0.19706222
5253,how to get rid of gingivitis,0.19705908
5254,sinusitis symptoms,0.19703507
5255,cold incubation period,0.19702986
5256,sinus drainage,0.1970084
5257,rabies symptoms,0.19700581
5258,weather pollen count,0.1969583
5259,rheumatoid nodules,0.19693413
5260,male nurses,0.19691342
5261,lymphoma symptoms,0.19688244
5262,what do antibiotics do,0.19687912
5263,migraine medication,0.19684559
5264,hospital rankings,0.19682753
5265,oral thrush,0.19681466
5266,hiv treatment,0.19681239
5267,cervical mucus stages,0.19679198
5268,toothache relief,0.19675983
5269,in early pregnancy,0.19675773
5270,outer ear infection,0.19675723
5271,unblock sinuses,0.19674703
5272,diabetes in children,0.19672966
5273,pica disorder,0.1967104
5274,juvenile diabetes,0.19668806
5275,queezy,0.19668683
5276,treatment for shingles,0.19668204
5277,how long does a virus last,0.19668013
5278,in urine,0.19665225
5279,playing doctor,0.19662516
5280,nhs online,0.19662006
5281,b12 deficiency,0.19659254
5282,asymptomatic,0.19658886
5283,hca healthcare,0.19657677
5284,c diff treatment,0.19657224
5285,hives from stress,0.19656284
5286,obstetrician,0.1965531
5287,health products,0.1965453
5288,health care plan,0.19654325
5289,the gum,0.19654186
5290,pressure sores,0.19653948
5291,covid update,0.19652684
5292,acute stress,0.19647159
5293,exercise bulimia,0.19647092
5294,hippocrates health institute,0.19645211
5295,snorting xanax,0.19645198
5296,headache symptoms,0.19645068
5297,compassionate care,0.19642374
5298,ge healthcare,0.19640659
5299,stills disease,0.19637786
5300,type 3 diabetes,0.19635239
5301,capsaicin cream,0.19630803
5302,nursing research,0.19628923
5303,candida treatment,0.19627267
5304,bipolar disorders,0.19625989
5305,stress reliever,0.19625685
5306,alliance healthcare,0.19623667
5307,rash under breast,0.19622391
5308,anxiety attack,0.19621658
5309,tooth abscess,0.19621526
5310,sudden dizziness,0.19621313
5311,gastroparesis,0.19620985
5312,homeopathy,0.19619748
5313,sore throat remedies,0.19616477
5314,cold sore remedies,0.19614306
5315,bloody poop,0.19614187
5316,hpv vaccine side effects,0.19609669
5317,wheat allergies,0.19609615
5318,signs of a chest infection,0.19602764
5319,nhs scotland,0.1959901
5320,knee swelling,0.19598818
5321,rashes in children,0.1959841
5322,sore in mouth,0.19597961
5323,natural health magazine,0.19592948
5324,benadryl cream,0.19592312
5325,foot in mouth disease,0.19592038
5326,doctor who a christmas carol,0.19591112
5327,hiv transmission,0.19583002
5328,diabetes supplies,0.19580849
5329,a pregnancy test,0.19578387
5330,abdomen,0.19576758
5331,croup,0.195759
5332,surbiton health centre,0.19574513
5333,diabetics,0.19573322
5334,chills,0.19573233
5335,stomach,0.1957113
5336,signs of mental illness,0.19571114
5337,gastrointestinal system,0.195695
5338,nursing shortage,0.19566563
5339,insulin pump,0.19562253
5340,candida symptoms,0.19558135
5341,lupus symptoms,0.19556087
5342,bed sores,0.19554451
5343,numb,0.19552892
5344,schizophrenia treatment,0.1955151
5345,symptoms of strep throat,0.1955091
5346,fibromyalgia trigger points,0.19548933
5347,prime healthcare,0.19544075
5348,respiratory system functions,0.19542551
5349,what is hepatitis,0.19540466
5350,analgesia,0.19539697
5351,chronic fatigue,0.19539383
5352,bloody vaginal discharge,0.19537449
5353,grass pollen allergy,0.19532713
5354,calamine,0.19532028
5355,cramp,0.1952813
5356,travel nursing jobs,0.19525932
5357,the treatment,0.19523998
5358,ischemic bowel,0.1952011
5359,mouth sores pictures,0.19518976
5360,medical devices,0.19518016
5361,chop chemotherapy,0.19516827
5362,referred pain,0.19513154
5363,stop smoking aids,0.19512671
5364,st vincent hospital,0.19511443
5365,headache and dizziness,0.1951021
5366,herpes in men,0.19505413
5367,how do antibiotics work,0.1950441
5368,what is health,0.19498095
5369,prostate infection,0.19497913
5370,oral cancer pictures,0.1949711
5371,prescription medication,0.19496343
5372,aspirin and paracetamol,0.19490542
5373,ibuprofen 800,0.19488733
5374,nursing interventions,0.19484982
5375,dr mercola,0.19482966
5376,your stomach,0.1947043
5377,synovial sarcoma,0.19469458
5378,high pollen count,0.19467479
5379,symptoms of croup,0.19464041
5380,smith medical,0.19463558
5381,psoas abscess,0.1946182
5382,nursing covers,0.19460791
5383,male depression,0.1946064
5384,best mouthwash,0.19457033
5385,extreme fatigue,0.19453397
5386,health care bill summary,0.19451578
5387,home remedies for herpes,0.19451497
5388,rash on hands,0.19449598
5389,burps,0.1944794
