,Query,Cosine Similarity
2926,autism news,0.23558618
2927,paediatric first aid,0.23555942
2928,how to cough,0.2355443
2929,soothe,0.2355193
2930,cold remedy,0.23551013
2931,sick,0.23548348
2932,medical help,0.23537585
2933,park hospital,0.23527604
2934,how to get rid of a bad cough,0.23527205
2935,health and social care,0.23526391
2936,treatment for scabies,0.23521398
2937,japanese encephalitis,0.23512357
2938,what is a cough,0.23511536
2939,chicken diseases,0.23509514
2940,advanced practice nurse,0.23500836
2941,health economics,0.23500192
2942,how to get rid of cough,0.23498127
2943,clear mucus,0.23494723
2944,new covid symptoms,0.23493096
2945,sick after eating,0.23489699
2946,stomach infection,0.23486018
2947,paramedic personal statement,0.23485553
2948,how to stop coughing fit,0.23484653
2949,lane medical,0.23482703
2950,medical supply store,0.23479152
2951,hca hospitals,0.23476921
2952,syphilis pictures,0.23475365
2953,herpes type 2,0.23473267
2954,the doctors tv,0.23467898
2955,registered nurse jobs,0.23459752
2956,airway,0.23458937
2957,medical diagnosis,0.23457159
2958,chicken pox treatment,0.23450539
2959,diarrhea medicine,0.23448515
2960,hiv aids,0.2344698
2961,early chicken pox,0.23444287
2962,national childbirth,0.23441459
2963,cortisone injection,0.23440559
2964,online medical diagnosis,0.2344001
2965,lesbian nurses,0.23430511
2966,lymph node infection,0.23425028
2967,stages of a cold,0.23424724
2968,aneurin bevan health board,0.23423241
2969,how to stop a bloody nose,0.23422424
2970,sudafed blocked nose,0.23413134
2971,diagnosed,0.23405331
2972,hayfever remedies,0.23405068
2973,nursing programs,0.2340185
2974,nph insulin,0.23400423
2975,prostate specific antigen,0.23394239
2976,pathogenesis,0.23393348
2977,magnet hospital,0.23388994
2978,talking therapies,0.23388113
2979,education uk,0.2338574
2980,google health,0.23383462
2981,cortisone injections,0.23380578
2982,uti antibiotics,0.23377183
2983,pocket nurse,0.2337287
2984,for diarrhea,0.23371291
2985,kidney infection treatment,0.23368333
2986,dog sneezing,0.23366633
2987,winter vomitting,0.23356298
2988,medscape,0.23354615
2989,childhood asthma,0.23354544
2990,treating ringworm,0.23351772
2991,healing,0.2334829
2992,coughing all night,0.23345211
2993,hand foot and mouth virus,0.23343718
2994,oral surgeon,0.23342933
2995,face transplant,0.2334289
2996,night nurse medicine,0.23340258
2997,hiv rash,0.23328131
2998,travel sickness,0.23326695
2999,hospital sign,0.23326378
3000,salbutamol,0.23313582
3001,prevention,0.23309691
3002,strep pharyngitis,0.233043
3003,fresenius medical care,0.23291852
3004,what is mrsa infection,0.23291685
3005,memorial hospital,0.2329041
3006,senate health care bill,0.23287794
3007,sinus infection,0.23283081
3008,mad cow disease in humans,0.23282126
3009,health,0.23281299
3010,hospice care,0.23277697
3011,doll hospital,0.23277134
3012,allergy test,0.2326847
3013,casein allergy,0.23267597
3014,methodist hospital,0.23259065
3015,urologist,0.23257354
3016,health and safety legislation,0.23255466
3017,herpes type 1,0.23251516
3018,responsible pharmacist,0.23248905
3019,home health care,0.23237601
3020,find doctors,0.23232049
3021,gifts for nurses,0.23226912
3022,lump in throat,0.23222153
3023,productive cough,0.23217314
3024,gingivitis,0.23207696
3025,rare disease,0.23203373
3026,nursing interview,0.23196132
3027,upper respiratory tract,0.23185131
3028,nursing education,0.23183884
3029,reactive arthritis,0.23178823
3030,how to treat a cough,0.23176984
3031,fasciitis,0.23166047
3032,salmonella poisoning,0.23166011
3033,nose surgery,0.23164439
3034,ringworm treatment,0.23159914
3035,really bad cough,0.23157233
3036,ailments,0.23154715
3037,herpes test,0.23153272
3038,lost mucus plug,0.23149092
3039,nurse sex,0.23148754
3040,antibiotics advert,0.23146775
3041,nose bleed,0.2314206
3042,hpv and pregnancy,0.23140454
3043,medical colleges,0.23139134
3044,dental centre,0.23135148
3045,nurse gifts,0.23133318
3046,covid restrictions,0.23132706
3047,coughs,0.23126714
3048,mucous membrane,0.23118278
3049,after vomiting,0.23104155
3050,sore throat and runny nose,0.23097211
3051,healthcare connections,0.23095344
3052,types of hepatitis,0.23094156
3053,young the giant cough syrup,0.23092723
3054,hot nurse,0.23092121
3055,lmsg antibiotic,0.2308646
3056,hca healthcare,0.23079576
3057,medical supplies online,0.23076159
3058,trigger point therapy,0.23069319
3059,medical journals,0.23068477
3060,amature surgeon,0.2306456
3061,galpharm hayfever,0.23059496
3062,sexy nurses,0.2305552
3063,coronavirus death toll,0.2303774
3064,how is herpes transmitted,0.23035647
3065,how to get rid of a cold overnight,0.23035309
3066,riverside medical,0.2303187
3067,drama fever,0.23031554
3068,nebulizer,0.2303006
3069,probiotics,0.23027664
3070,medical info,0.23016955
3071,candida infection,0.23013447
3072,a dry cough,0.23001827
3073,syphilis rash,0.23001446
3074,teething fever,0.22994444
3075,norovirus how long,0.22992289
3076,tobacco mosaic virus,0.22989477
3077,types of hayfever,0.22978917
3078,what do measles look like,0.22975886
3079,foods that cause inflammation,0.22974673
3080,hospital soup,0.22974224
3081,minute clinic,0.22970745
3082,how to stop a runny nose instantly,0.2296766
3083,microbiology jobs,0.22966552
3084,induce vomiting,0.22965555
3085,american college of sports medicine,0.22961263
3086,doctor who cold war,0.22953038
3087,tuskegee syphilis study,0.22951174
3088,hpv pictures,0.22949885
3089,tenet healthcare,0.22949016
3090,familial mediterranean fever,0.22947855
3091,types of antibiotics,0.22946057
3092,autoimmune pancreatitis,0.22943331
3093,medical practice,0.22942774
3094,allergy tablets,0.22939587
3095,emergency dentist,0.2293672
3096,lucky patient,0.22930643
3097,sick bug,0.22921827
3098,ringworm,0.2292161
3099,injectable,0.22914857
3100,stem cell transplant,0.2291156
3101,remission,0.22911175
3102,coronavirus deaths,0.22908401
3103,medical journal,0.22905526
3104,asthma attack,0.22904885
3105,cvs minute clinic,0.22900285
3106,blocked nose sore throat,0.22897369
3107,travel nursing jobs,0.22896251
3108,cancer charities,0.22896
3109,advanced medical,0.22891857
3110,cold and sore throat,0.22889103
3111,psychiatric nurse,0.22885494
3112,shingles disease,0.22882505
3113,chills and sore throat,0.22880933
3114,schizophrenia,0.22878662
3115,bone marrow transplant procedure,0.22876689
3116,symptom of fever,0.22873934
3117,probiotics supplements,0.22873089
3118,symptoms of a cold,0.22871295
3119,infected ingrown hair,0.22864982
3120,rights in health and social care,0.22862181
3121,bacterial diseases,0.22858228
3122,vitiligo cure,0.22857925
3123,medical pictures,0.22854784
3124,communication in health and social care,0.22853294
3125,health care reform bill,0.2285243
3126,home hiv test,0.2284995
3127,staph infection on face,0.22847486
3128,paracetamol,0.22847183
3129,cold sore medicine,0.22841303
3130,systemic lupus,0.22835317
3131,febrile illness,0.22820216
3132,therapist uk,0.22817099
3133,tickle in throat,0.22814998
3134,asthma medications,0.2281108
3135,coughing up green,0.22803903
3136,discus dental,0.22799647
3137,bubonic plague facts,0.22795464
3138,bd medical,0.22769548
3139,camden and islington nhs foundation trust,0.22769268
3140,hospice care week,0.22767904
3141,shingles treatment,0.22766444
3142,dentist office,0.22761744
3143,hospital for special surgery,0.22760189
3144,jeffrey bernard is unwell,0.22759159
3145,what is measles,0.22754253
3146,mass health,0.22750172
3147,scabies pictures,0.22748098
3148,whipple surgery,0.22746506
3149,wound care,0.22745393
3150,how to stop a runny nose,0.22740272
3151,medtronic diabetes,0.22735366
3152,find doctor,0.2273485
3153,the doctor,0.22731757
3154,electronic medical records,0.22724457
3155,medical research,0.2272061
3156,national cancer institute,0.22718991
3157,saline,0.2271003
3158,catheters,0.2270738
3159,health source,0.227073
3160,sublingual b12,0.22704542
3161,finger infection,0.22701128
3162,health reform bill,0.22693592
3163,internet health,0.2267932
3164,mumps,0.22667542
3165,health websites,0.22666281
3166,hospital supplies,0.22664076
3167,intensive care unit,0.226591
3168,how to get rid of a head cold,0.2265614
3169,nurse practitioner,0.22654696
3170,health news,0.22652166
3171,medical field jobs,0.22651765
3172,fda,0.22651716
3173,arrowe park hospital,0.22651643
3174,severe acute respiratory syndrome,0.22649881
3175,nursing interventions,0.22641224
3176,strep throat rash,0.22638051
3177,types of antihistamines,0.22637345
3178,rabies in cats,0.2263531
3179,toxin,0.22629541
3180,sinus infections,0.2262721
3181,care worker,0.2262064
3182,primary care,0.22620013
3183,adult chicken pox,0.22618875
3184,bubonic plague pictures,0.22614823
3185,knee arthritis,0.22609231
3186,health and safety executive,0.22607349
3187,md anderson cancer center,0.22604024
3188,your health,0.22602004
3189,blow my nose,0.22598352
3190,naked nurse,0.22596404
3191,harvard medical school,0.22594512
3192,chicken pox in mouth,0.2258972
3193,covid cold symptoms,0.2258887
3194,viral pharyngitis,0.22581747
3195,cancer cure,0.22580108
3196,an abscess,0.22579539
3197,nurse porn,0.22578159
3198,hcl healthcare,0.22577894
3199,nursing career,0.22571382
3200,can adults get chicken pox,0.22568455
3201,runny nose,0.22564268
3202,signs of measles,0.22561125
3203,certified nursing assistant,0.22556356
3204,nose,0.22554389
3205,surgeon general,0.2254889
3206,how do you get strep throat,0.22547671
3207,symptoms of measles in adults,0.22544655
3208,tertiary syphilis,0.22544177
3209,noro virus,0.22543316
3210,nursing informatics,0.2254305
3211,nurse practitioners,0.22542438
3212,sexual diseases,0.22539355
3213,winter bug,0.22534129
3214,british nutrition foundation,0.22533251
3215,mucinex,0.2253258
3216,urinary tract infections,0.22530276
3217,multiple sclerosis news,0.22527784
3218,coughing up blood,0.22527504
3219,milo clinic,0.2252744
3220,microbiology,0.22524454
3221,scabies images,0.22524153
3222,nursing salary,0.22516242
3223,swollen,0.22507443
3224,alternative health,0.22505563
3225,how to cure a,0.22504231
3226,vasculitis,0.2249805
3227,vaginal infections,0.22495586
3228,abscess treatment,0.2249486
3229,surgeons,0.22492315
3230,staphylococcus aureus,0.22491284
3231,uti treatment without antibiotics,0.22488979
3232,neonatal nurse,0.22488362
3233,chesty cough medicine,0.22485206
3234,kitten sneezing,0.224843
3235,herpes treatment,0.22484267
3236,montefiore medical center,0.2248019
3237,i keep sneezing,0.224784
3238,lung doctor,0.22474284
3239,womens health,0.2246925
3240,staphylococcus,0.22467896
3241,congenital syphilis,0.22466987
3242,meningitis rash,0.22464871
3243,how is hepatitis c transmitted,0.22456557
3244,mycoplasma pneumonia,0.2245365
3245,venus williams autoimmune disease,0.22450483
3246,home remedies for cold,0.22445898
3247,doctors tv,0.22444811
3248,grady memorial hospital,0.22444794
3249,sneezing in dogs,0.22441816
3250,dry tickly cough,0.22439595
3251,antibiotics chest infection,0.2243669
3252,hiv rash pictures,0.22433719
3253,i need a doctor,0.22427762
3254,antihistamines,0.22418496
3255,tonsillitis without tonsils,0.22418422
3256,renal colic,0.22407791
3257,health info,0.22407386
3258,verbal communication in health and social care,0.2240353
3259,can cats get hayfever,0.22403459
3260,health and human services,0.22401494
3261,family health,0.2239923
3262,dr first,0.22399174
3263,you sick,0.22398545
3264,nursing pads,0.22397609
3265,viral conjunctivitis,0.22394761
3266,health service discounts,0.2239028
3267,dental care,0.22390029
3268,medical economics,0.22382513
3269,ringworm in humans,0.22380488
3270,intramuscular injection sites,0.2237735
3271,tonsilitus,0.22364038
3272,gum disease,0.22357853
3273,stop vomiting,0.22357665
3274,sore throat and blocked nose,0.22348103
3275,colitis diet,0.223471
3276,signs of scarlet fever,0.2234638
3277,duke hospital,0.22341755
3278,lea vale medical,0.22340988
3279,new era hayfever tablets,0.22339962
3280,how to tell if you have a fever,0.22336861
3281,webmd symptom checker,0.22334394
3282,beth israel hospital,0.22331865
3283,oral surgeons,0.22323793
3284,halls cough drops,0.2232181
3285,autism treatment,0.22320017
3286,kids cough,0.22319953
3287,shingles and pregnancy,0.22302492
3288,chronic tonsillitis,0.22301984
3289,dragon medical,0.2229486
3290,ambulatory care,0.2229168
3291,nursing careers,0.22281632
3292,ge medical,0.22280802
3293,get rid of mucus,0.22280231
3294,medical school application,0.22263342
3295,mucus with blood,0.22254586
3296,shooting pains,0.22246188
3297,pollen allergy,0.22238483
3298,hiv facts,0.22236502
3299,cough sore throat,0.22236362
3300,watery runny nose,0.22235633
3301,medical surgical nursing,0.22233437
3302,dr martens uk,0.22231229
3303,is there a cure for herpes,0.22220424
3304,oncologist,0.22220159
3305,hospital bed,0.22220063
3306,for sore throat,0.22214495
3307,eastern medicine,0.22212155
3308,international medical corps,0.22211856
3309,runny nose sore throat,0.22211424
3310,chinese medicine,0.22210996
3311,covid test,0.22208914
3312,prescription medicine,0.22206466
3313,sickness during pregnancy,0.22201473
3314,remedies for cold,0.22197399
3315,adult nursing,0.22196832
3316,vaginal infection,0.22187713
3317,paracetamol for sore throat,0.22186953
3318,what are antibiotics,0.22181201
3319,beaumont hospital,0.22180942
3320,diabetes in,0.22176173
3321,mens health,0.22173178
3322,milk allergies,0.22172737
3323,nursing books,0.22172402
3324,nursing home,0.22168005
3325,computer health and safety,0.22166839
3326,antibiotics amoxicillin,0.22165859
3327,living with hiv,0.22162601
3328,surgical face masks,0.22155835
3329,cold for 3 weeks,0.2215217
3330,antibiotics for uti,0.22146213
3331,autoimmune disease symptoms,0.22141
3332,optimum health,0.22131589
3333,nose piercing,0.22126156
3334,what is hpv virus,0.22125015
3335,health science,0.22123745
3336,symptoms for measles,0.22122678
3337,depression uk,0.22122651
3338,herpes in mouth,0.22120082
3339,medicare medicaid,0.22111925
3340,neck arthritis,0.22108811
3341,oncologists,0.22103769
3342,2 diabetes,0.22100604
3343,finding a doctor,0.22100487
3344,baby with cold,0.22097641
3345,lyme disease map,0.2209491
3346,healthcare reform bill,0.22094142
3347,insulin types,0.2209048
3348,paracetamol tablet,0.22089262
3349,sugery,0.22088821
3350,colic babies,0.22083798
3351,origin of aids,0.22082525
3352,eye doctor,0.22082117
3353,swollen throat,0.22078252
3354,health blog,0.22077976
3355,health lottery results uk saturday,0.22077644
3356,canadian pharmacy,0.22071688
3357,natural remedy for cough,0.2207025
3358,scabs in nose,0.22067401
3359,baby has a cough,0.2206717
3360,sinus infection antibiotics,0.22063495
3361,what is norovirus,0.22062826
3362,ent doctor,0.22061467
3363,hospital consultants,0.22060394
3364,botulinum,0.22052531
3365,wexham park hospital,0.2204759
3366,doctors day,0.22043034
3367,fever symptoms,0.22040296
3368,brentwood community hospital,0.2203863
3369,why do i keep getting colds,0.22035146
3370,sepsis trust,0.22034459
3371,croup cough sound,0.220323
3372,surgeon,0.22031906
3373,autism and,0.2202548
3374,nauseated,0.22020952
3375,medical illustration,0.22020192
3376,throat job,0.22019584
3377,medical images,0.22015488
3378,is a runny nose a symptom of covid,0.2201321
3379,brown mucus,0.22011253
3380,diversity in health and social care,0.22009197
3381,symptoms checker,0.22006819
3382,emory university hospital,0.22005899
3383,emergency first aid at work,0.22004749
3384,insulin syringes,0.21994005
3385,rheumatoid arthritis,0.21989039
3386,antibiotic for sinus infection,0.21988852
3387,covid cough symptoms,0.21982834
3388,uti medication,0.21982118
3389,how to ease a cough,0.21981981
3390,health visiting,0.21977797
3391,what is autoimmune disease,0.2197678
3392,to soothe,0.21972132
3393,hot nurses,0.21971184
3394,to sneeze,0.21969402
3395,medication administration,0.21968277
3396,what is meningitis,0.21966773
3397,tracheostomy care,0.21960887
3398,obstetrician,0.2195917
3399,inflamed gums,0.21956614
3400,autism diagnosis,0.21951884
3401,maggot therapy,0.2195158
3402,chiropractor,0.21950796
3403,what is a high fever,0.21949163
3404,nebulizer machine,0.2194422
3405,antibiotics for sinus infection,0.21939869
3406,urinary tract infection,0.21937783
3407,folliculitis treatment,0.21931988
3408,shingles from chickenpox,0.21924476
3409,respiratory distress,0.21923153
3410,asthma guidelines,0.21919926
3411,lyme disease,0.21917024
3412,sex doctor,0.21916044
3413,medical questions,0.21912807
3414,swallowing,0.21903482
3415,sainsburys pharmacy,0.21903354
3416,nausea,0.21896768
3417,cough headache,0.21895766
3418,syringe pump,0.21891114
3419,can you die from pneumonia,0.21885742
3420,types of nursing,0.21885367
3421,urinary infection,0.21884435
3422,obama healthcare plan,0.21883088
3423,journal of the american medical association,0.21881348
3424,how to cure,0.21876684
3425,best dental insurance,0.21876639
3426,the respiratory system,0.21869332
3427,rheumatic,0.21860379
3428,type 1 diabetes cure,0.21849635
3429,mayo clinic diet,0.21849337
3430,amoxicillin,0.2184778
3431,high risk hpv,0.21842012
3432,spleen function,0.21841794
3433,colostomy care,0.2183942
3434,beta strep,0.21835974
3435,cold feed,0.21835265
3436,lymph glands,0.21835087
3437,cancer society,0.2183484
3438,pollen count london,0.2183316
3439,benylin mucus,0.21830857
3440,cat keeps sneezing,0.21827571
3441,how antibiotics work,0.21823104
3442,is 39 a high fever,0.21819721
3443,wuhan virus,0.21819714
3444,add health,0.21818647
3445,sore throat spray,0.21815512
3446,american cancer society,0.21814746
3447,juvenile arthritis,0.2181417
3448,naked nurses,0.21809646
3449,strep rash,0.21806213
3450,access to nursing,0.21805288
3451,epstein barr virus,0.21804228
3452,bloodshot,0.21802716
3453,bieber fever,0.21802378
3454,nursing journal,0.21799879
3455,pollen season,0.217992
3456,cat eye infection,0.21797647
3457,nursing gifts,0.21797433
3458,antibiotics for sepsis,0.21792877
3459,allergy relief tablets,0.21792585
3460,obama health care plan,0.21792538
3461,my health online,0.21790391
3462,mrsa skin infection,0.21786907
3463,antibiotic for uti,0.21786267
3464,antibacterial hand wash,0.21782038
3465,swollen spleen,0.21774982
3466,medical question,0.217745
3467,cancer care,0.21773782
3468,health visitor,0.21773776
3469,rsv,0.21767509
3470,family doctor,0.21767259
3471,walking pneumonia,0.21767026
3472,nasal polyp,0.21761349
3473,scabies rash,0.21760985
3474,penicillin antibiotics,0.21759427
3475,how to get rid of a runny nose,0.21758947
3476,emergency dental care,0.21756826
3477,mri machine,0.21756023
3478,amoxicillin allergy,0.21755703
3479,how to treat strep throat,0.21754591
3480,hpv testing,0.21753444
3481,heart infection,0.21752279
3482,autism test,0.21747276
3483,tooth infection,0.21744317
3484,antibotics,0.21742928
3485,kidney donation,0.21742259
3486,constant sneezing,0.21740831
3487,betty ford clinic,0.21740827
3488,uti,0.21735817
3489,insulin pumps,0.21735345
3490,for health,0.21732838
3491,green medical,0.21728425
3492,how long should a cold last,0.21728106
3493,medicine interactions,0.21727014
3494,bacterial,0.21722287
3495,academy of pediatrics,0.21709417
3496,veterinary,0.2170701
3497,gel for arthritis,0.21696785
3498,student doctor,0.216925
3499,medical symptom checker,0.21687013
3500,vomit,0.21685705
3501,exacerbation,0.21682741
3502,mucus in throat,0.21679743
3503,healthcare bill summary,0.21675561
3504,sunrise medical,0.21663946
3505,best medicine for sore throat,0.21662045
3506,is runny nose a symptom of covid,0.21661481
3507,medical manager,0.21659051
3508,prescription pad,0.21658286
3509,emergency doctor number,0.216541
3510,e coli bacteria,0.2165392
3511,is health,0.21648856
3512,colon detox,0.21648037
3513,health and,0.21647723
3514,nursing tank,0.21641025
3515,medical alert necklace,0.21637754
3516,migrain,0.21631837
3517,how long does the norovirus last,0.21628499
3518,hpv test,0.21627757
3519,gingivitis cure,0.21627545
3520,medical practice near me,0.21627028
3521,family physician,0.21624258
3522,how to treat a cold sore,0.21618013
3523,measles spots,0.21608853
3524,egg allergy,0.21608637
3525,dental nurse jobs,0.21605495
3526,knee bursitis,0.21605349
3527,what is respite care,0.21600974
3528,chickenpox,0.21599403
3529,bacterial chest infection,0.21597888
3530,iv therapy,0.21594295
3531,health south,0.21588618
3532,kids health,0.21586896
3533,pharmaceutical,0.21586645
3534,a dentist,0.2158547
3535,symptoms of measles,0.21584098
3536,medicine dictionary,0.2158381
3537,get rid of a cold sore,0.21583414
3538,bloody nose,0.2158207
3539,what is kennel cough,0.21569288
3540,lou gehrig disease,0.21566373
3541,what is mad cow disease,0.21563148
3542,cancer patients,0.21560016
3543,covonia cough,0.21559714
3544,dr hyman,0.2155663
3545,what is coronavirus,0.21554716
3546,gum disease treatment,0.21548146
3547,asthma inhalers,0.21546039
3548,journal of american medical association,0.21542986
3549,ill,0.21542773
3550,codeine paracetamol,0.21541649
3551,sexual health,0.2153889
3552,rat bite fever,0.21536449
3553,hand foot mouth virus,0.21534887
3554,cold while pregnant,0.21529797
3555,bursitis shoulder,0.21525744
3556,abscesses,0.21523264
3557,medical definition,0.21520774
3558,medical school interview,0.2151927
3559,swollen lymph glands,0.21516679
3560,darent valley hospital,0.21514536
3561,for pregnancy,0.2151275
3562,shotty lymph nodes,0.21510783
3563,how to cure a uti,0.21498483
3564,what is colitis,0.21490476
3565,shooting pain,0.21485987
3566,anytime health,0.21480513
3567,online medical advice,0.21478364
3568,dr,0.21474496
3569,cats sneezing,0.21468876
3570,how to clear mucus,0.21462151
3571,cold sore treatment,0.21461844
3572,tonsilitis,0.21455719
3573,throat tattoos,0.21453634
3574,top cold,0.21445447
3575,md consult,0.21443641
3576,what antibiotics for uti,0.2144269
3577,help cough,0.21441689
3578,gp practice nurse jobs,0.21438387
3579,what is malaria,0.21438125
3580,e coli in urine,0.21437128
3581,mrsa treatment,0.21435946
3582,medical symbols,0.21432509
3583,type one diabetes,0.21431325
3584,benadryl allergy relief,0.21429962
3585,incurable diseases,0.21427394
3586,can dogs get hayfever,0.21425234
3587,peacocks medical group,0.214232
3588,antihistamine eye drops,0.214225
3589,a dental,0.2142195
3590,sleeping aids,0.21421516
3591,symptoms scarlet fever,0.21416488
3592,health care plan,0.21416384
3593,migrane,0.21401836
3594,nhs track and trace,0.21401706
3595,random nose bleeds,0.21398461
3596,prevention of,0.21391031
3597,health article,0.21389644
3598,first heart transplant,0.2138707
3599,child health,0.21386264
3600,silent hill nurse,0.21383779
3601,aspartame cancer,0.21378374
3602,b braun medical,0.21378092
3603,acute respiratory failure,0.2137713
3604,covid booster,0.21374542
3605,childhood diseases,0.21370722
3606,remedies for hayfever,0.21369632
3607,herpes in the mouth,0.21368888
3608,strep a,0.21368785
3609,how long does a cold last,0.21366042
3610,nursing research,0.2136276
3611,covid deaths,0.2136197
3612,blood when blowing nose,0.21358651
3613,advil,0.21357763
3614,what does hiv stand for,0.21355522
3615,heparin,0.2135424
3616,bronchial tubes,0.21353698
3617,blue waffle infection,0.2135088
3618,allergic to,0.21346012
3619,inhaled insulin,0.21344943
3620,medical encyclopedia,0.21343406
3621,cold sore medication,0.21343234
3622,group b strep pregnancy,0.21340016
3623,free nurse porn,0.21338007
3624,tamiflu uk,0.21332657
3625,respiratory problems,0.2133247
3626,chesty cough,0.21330664
3627,how to sleep with a cold,0.21329653
3628,careers in nursing,0.21327034
3629,dry cough remedy,0.21326132
3630,baby allergies,0.21322018
3631,treatment for hpv,0.21320653
3632,mucus discharge,0.21319635
3633,free medical advice,0.21317703
3634,vaginal strep,0.21316555
3635,care workers,0.21315649
3636,treatment for strep throat,0.21310115
3637,how to stop runny nose,0.21308249
3638,thyroid storm,0.213042
3639,stop smoking aids,0.21303299
3640,yeast infection medicine,0.21301651
3641,solent nhs trust,0.21299493
3642,hospital gown,0.21299104
3643,hill medical,0.21291971
3644,mrsa bacteria,0.21291481
3645,clinical interventions,0.21286666
3646,chicken pox pictures,0.21285245
3647,dr oz 3 day detox,0.21281755
3648,how to get rid of runny nose,0.21278068
3649,throat cancer,0.21277204
3650,shriners hospital for children,0.21272321
3651,forensic nurse,0.21261796
3652,hospital games,0.2126176
3653,ibuprofen or paracetamol,0.21258344
3654,primary care physician,0.21258008
3655,kids hayfever,0.21252269
3656,diagnosis,0.21242869
3657,physicians assistant,0.21242693
3658,how to stop a nose bleed,0.21242166
3659,pain uk,0.21241702
3660,ssri withdrawal,0.2122387
3661,chickenpox in adults,0.21220198
3662,ailment,0.21210259
3663,cold sore remedy,0.21208242
3664,anthrax,0.21204571
3665,liver transplant,0.21197748
3666,night nurse,0.21194106
3667,psychiatric hospitals,0.21192476
3668,social prescribing,0.21191639
3669,ring worm treatment,0.21188557
3670,medical tourism,0.21182588
3671,evergreen hospital,0.21181898
3672,lupus diagnosis,0.21178715
3673,wright medical,0.21177535
3674,mrsa carrier,0.2117675
3675,medical coding and billing,0.21176676
3676,symptoms pneumonia,0.21175146
3677,call doctor,0.21173754
3678,female genital herpes,0.21171558
3679,hpv in women,0.21170837
3680,lymphatic system,0.21170817
3681,practice nurse jobs,0.2117011
3682,occipital lymph node,0.2116769
3683,helicobacter,0.21167256
3684,adjuvant therapy,0.21165968
3685,health insurance cost,0.21164533
3686,lou gehrigs disease,0.21163838
3687,asthma exacerbation,0.21162364
3688,antibiotic ointment,0.21162257
3689,nursing home insurance,0.21161413
3690,preventing diabetes,0.2116092
3691,duke medical center,0.21157429
3692,benadryl allergy,0.21156354
3693,antibiotic cream,0.21152496
3694,cat ringworm,0.21144286
3695,bubonic plague symptoms,0.2114348
3696,on health,0.21139228
3697,whooping cough symptoms,0.21137816
3698,types of diseases,0.21137738
3699,taking paracetamol,0.21136902
3700,natural antibiotics,0.21134168
3701,cirrhosis,0.2113111
3702,milk allergy,0.21125013
3703,medical thermometer,0.21121247
3704,sepsis treatment,0.21118873
3705,cough up blood,0.21111277
3706,doctor p,0.21109682
3707,nurse jackie,0.21108584
3708,type i diabetes,0.21106434
3709,doctor search,0.21105537
3710,cellulitis infection,0.210966
3711,medical model,0.21095595
3712,st vincent hospital,0.2109484
3713,new era hayfever,0.21092847
3714,medical reference,0.21092775
3715,what is hepatitis b,0.21091557
3716,dysentery,0.21091071
3717,health visitors,0.21090797
3718,what is a nurse,0.21090016
3719,fresenius medical,0.21089381
3720,i have a runny nose,0.21088195
3721,herpes of the mouth,0.21087228
3722,food poisoning cure,0.21084394
3723,holistic nursing,0.21083975
3724,b12 supplement,0.21082363
3725,nausea remedies,0.21077484
3726,park medical,0.21073389
3727,concussion test,0.21071547
3728,blocked runny nose,0.21069267
3729,long covid,0.21063954
3730,social determinants of health,0.21063617
3731,history of medicine,0.21061163
3732,mri black powder,0.21056359
3733,how long does covid cough last,0.21051495
3734,sleep apnea mask,0.21050876
3735,male urinary tract infection,0.21050352
3736,dog sick,0.21047375
3737,staph skin infection,0.21042518
3738,treatment for ringworm,0.21033092
3739,how to get rid of strep throat,0.21030056
3740,infusion therapy,0.21026495
3741,uni doctors,0.21025234
3742,back doctor,0.21021383
3743,national institute of mental health,0.21018325
3744,adult autism,0.21012291
3745,allergy remedies,0.21010156
3746,cure for cancer,0.21008842
3747,diabetes protocol,0.2100586
3748,coronavirus cough symptoms,0.21005173
3749,insulin shock,0.21005118
3750,cold shoulder,0.21004045
3751,baptist health,0.21001634
3752,ear nose throat,0.21001393
3753,how to get rid of mucus,0.2099792
3754,thyroid doctor,0.20990637
3755,natural antihistamine,0.20988005
3756,symptom of scarlet fever,0.20982343
3757,pharmacy,0.20979318
3758,swollen vagina,0.20978063
3759,sinus infection treatment,0.20977437
3760,tickly throat,0.20977342
3761,tick paralysis,0.20976388
3762,nursing salaries,0.20973213
3763,normal saline,0.20966534
3764,urinary tract infection treatment,0.20957604
3765,vomiting diarrhea,0.20955598
3766,what temperature is a high fever,0.20951164
3767,anti bacterial hand gel,0.20948729
3768,and medical,0.20947535
3769,mycoplasma infection,0.20938809
3770,tunbridge wells hospital,0.20937875
3771,shock therapy,0.20936078
3772,what is nursing,0.2093364
3773,medical home,0.20931265
3774,nurse tv,0.20930701
3775,cancer center,0.20924683
3776,nursing history,0.20924607
3777,the spire hospital,0.20921089
3778,health bill,0.20917977
3779,starve a cold,0.20915312
3780,universal donor blood type,0.20914379
3781,risperidone,0.20903784
3782,kidney,0.20902409
3783,diabetes news,0.20902388
3784,what is crohns disease,0.20901069
3785,colon health,0.208978
3786,mosquito diseases,0.2089572
3787,gp appointment,0.20894678
3788,colon diseases,0.20885238
3789,medical alert bracelet,0.20882952
3790,iv fluids,0.20882416
3791,milk enema,0.2087658
3792,mucus plug discharge,0.20876575
3793,a stent,0.20871717
3794,post polio syndrome,0.2087043
3795,syringe,0.20866321
3796,history of nursing,0.20858738
3797,covid results,0.20850511
3798,health disparities,0.20850447
